FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20
107,0,0.00980296,1.210732184,9.471336022,13.44219425,16.13239826,27.71178626,46.71855663,51.17207406,64.40765367,87.8408637,95.36255916,98.66037101,99.69588573,99.95763789,99.8416608,99.65359509,85.13531594,6.352855318,0.125901479
108,0,0.001222344,1.351623228,9.690595946,13.14433775,18.23876422,30.03352659,49.933267,54.74532262,68.64337887,91.96352738,97.72712181,99.62482536,99.94989405,99.99757335,99.85743406,99.60263535,89.39370041,11.02941625,0.174363664
109,0,0.018993236,1.214399218,10.0057918,14.89407103,18.41163338,30.72993763,49.76461453,54.66766968,69.58279372,93.16638627,97.94746723,99.53263168,99.8331888,99.9933431,99.84265502,99.79798102,93.02377912,15.54702027,0.162780064
110,0.004278206,0.0110011,0.436988143,7.557384545,12.76756592,14.56181962,26.75871776,45.72787498,49.93630032,65.22846951,89.38526525,96.01446432,98.66129498,99.50678845,99.6833216,99.78948773,99.743964,93.76087089,24.89681451,0.158512422
111,0,0.00367611,0.655387898,7.400073341,11.3136289,16.02987212,25.60063422,43.78910931,48.95775195,64.60663933,87.96561431,94.85297225,97.71301903,99.43917561,99.75369458,99.63236186,99.53772234,88.08976464,27.68716171,0.121322969
112,0,0.005514165,0.59528175,6.699588477,9.736930346,13.7906708,24.49586255,41.88466112,47.17294766,61.66371424,87.82391886,93.22690357,95.31122031,97.82543238,99.19374409,98.62469363,98.94197869,76.90628231,7.322664228,0.087397629
113,0.00122537,0.003667033,0.439567139,6.22953818,8.438347813,12.95590769,21.99701522,38.91018952,43.28076397,58.04253925,82.11313063,88.71831403,92.02377511,94.3030142,96.97837112,96.58924487,96.55476495,70.39773764,7.987806737,0.100594422
114,0,0.001838055,1.096442978,8.503239213,11.36471447,17.56978654,28.3876095,48.29830862,53.22866364,65.3441619,90.93934956,97.43433404,99.15897732,99.91268006,99.99757931,99.8883739,99.78766774,88.9872358,11.87684804,0.178631306
115,0,0.003063425,1.748513946,9.768023167,13.78692273,19.12203645,29.80295567,48.93287874,52.54980708,64.46650004,88.77854352,94.54871445,97.31114805,98.85480745,99.48615594,99.3350967,99.12094445,84.15131059,5.049565165,0.170705685
116,0,0.0110011,1.139225034,8.749885688,12.90169182,16.32974518,27.49096071,48.84066587,50.47016428,63.67237739,88.40549013,95.76863025,98.28851884,99.60639666,99.92072233,99.75732562,99.15222283,77.25597519,6.174058832,0.108520043
117,0,0.001838055,1.032769395,10.26708226,13.93568054,18.78351816,30.11781407,48.6968866,51.41595283,65.38256206,89.1486426,95.55324813,98.33008142,99.63385846,99.89565386,99.57412216,98.80426606,71.97530864,2.453894223,0.133516232
118,0.000611172,0.001222344,0.912480137,10.32830361,14.65973363,18.84388494,29.53728471,50.13953263,53.10308428,66.3034774,90.15020991,95.57679189,98.1281238,99.47539677,99.90982922,98.96442525,98.5003276,56.54685885,1.661941777,0.169905879
119,0,0.006739535,1.194230534,9.09739369,13.22542295,16.8949744,28.7109612,48.14360941,50.72435633,65.13477203,87.75916535,93.80557685,96.70773715,98.45774919,99.28171031,98.71824355,98.34275984,71.27144556,1.449857082,0.096936443
120,0,0.00122537,0.717573541,8.332876086,12.01646091,16.59952923,28.33968308,47.85847752,52.32109491,67.1248999,90.70227378,96.60366196,98.97323794,99.75490344,99.98850171,99.74762795,98.75937295,79.35413246,4.901691815,0.13107758
121,0.000612685,0.004889378,0.930815304,10.08617528,14.47035513,20.17150155,31.4737072,52.02443641,56.67875949,72.06738819,93.97852846,97.94059622,99.60952518,99.8795587,99.98968672,99.83195418,99.54378898,87.33929332,8.143270843,0.170705685
122,0,0.00122537,1.222984301,10.24356043,15.7556407,19.41505496,31.15793805,51.34618651,56.30626805,71.41886481,94.34346866,97.68727852,99.37731849,99.85994482,99.96732066,99.77917445,99.44535669,90.68174907,8.315195854,0.196311538
123,0,0.011641016,1.449089353,9.029111416,14.28074989,17.00176367,27.04202965,44.56975418,50.49503749,64.12009512,89.69390349,95.36127595,98.43930219,99.41804659,99.6411324,99.48439259,99.19495741,90.42510491,10.63492063,0.199853319
124,0,0.003055861,0.909007773,9.574624129,15.09830818,18.23934092,29.21813196,48.34562838,53.00419811,67.0982067,91.6921848,96.68576327,99.22375584,99.69287469,99.94358029,99.8149676,99.61901526,90.99711228,7.864654778,0.157902759
125,0.00122537,0.013479071,1.114166972,8.963267795,14.78866387,15.92835857,29.34362934,48.08172972,52.45638089,68.10798707,93.98129049,96.22190484,98.29873126,98.8747291,99.33733554,99.28777694,99.22276957,90.48105577,11.01295534,0.206675812
126,0.001833517,0.007945239,1.638164914,12.22557537,17.69669258,20.74061491,31.40576088,50.71464971,53.59690844,69.42172826,93.88714734,97.19648172,99.11957412,99.78019463,99.94964692,99.82813086,99.66694169,90.42814572,5.287356322,0.27008078
127,0.00245074,0.009190275,1.210121012,10.2789209,16.46456333,20.35516633,31.32386129,49.86107404,54.68283627,68.96187726,92.78191657,97.58585926,99.34720817,99.63839202,99.86444124,99.87624063,99.64570846,91.735693,10.76848041,0.223136717
128,0.006722895,0.015317126,1.476592104,11.25290307,18.82030178,22.28336043,34.73874681,54.21995195,57.59482152,71.50137106,97.03888842,98.12374358,99.4797674,99.86598168,99.98968672,99.87988061,99.37298546,89.58949097,5.565005335,0.255469991
129,0,0.00550055,0.997408932,10.86419753,16.80471933,18.90591741,32.73981412,50.78672492,55.72023102,69.98471208,95.7108884,97.98731052,99.68143277,99.91147565,99.99939483,99.92234706,99.57108884,91.34160433,8.680384088,0.213382106
130,0.001833517,0.00735222,1.057327955,10.32647462,15.13244932,18.2563275,31.4737072,50.35793152,54.17387831,69.06718631,90.49999395,97.02678496,99.32598039,99.79172829,99.98847339,99.84447053,99.67482831,93.12589483,12.10788786,0.188385917
131,0,0.006739535,0.794391099,8.819826427,15.04160951,16.54016907,30.54672523,49.81618093,54.92186173,69.87975928,93.10526379,98.17445321,99.7585152,99.85426603,99.98729137,99.84469412,99.55117679,94.06799246,9.996037189,0.36457857
132,0.008556411,0.032392128,1.767510084,12.57003506,18.95625667,22.17112767,34.04461335,51.36195977,55.62801815,68.3813002,93.50809289,97.6450205,99.40261117,99.58104184,99.5200978,92.25047926,84.99842267,64.62750106,3.992684042,0.35299497
133,0.001838055,0.102931085,7.198292943,20.21216278,26.14912121,30.89703825,39.15346162,55.85066369,58.42231066,68.50020627,89.52869125,94.82822112,97.80613226,98.22033336,98.39658812,76.45453335,62.85823485,4.998479596,0.027434842,0.192043896
134,0.003055861,0.113678034,7.237501528,21.45892394,27.80856577,32.01849111,39.82503822,56.19828193,56.76975903,67.48283142,86.76381373,93.98366425,96.25126463,98.05728188,98.55726752,76.67196486,63.16304811,5.414462081,0.058991668,0.174184085
135,0.001838055,0.037373787,8.449931413,20.78902335,27.04892547,32.19059782,40.07334697,55.71113106,57.11980393,67.98090074,86.76789194,92.81236005,93.41779604,93.27614414,94.11293649,60.42733383,46.65121697,4.642189813,0.032921811,0.147538485
136,0.003667033,0.069846094,9.36927026,22.50083829,28.40600864,33.17357859,40.68589386,57.21444345,57.10342401,66.03957873,86.06251062,92.12249998,93.74909669,94.83427278,95.76015783,72.69761925,63.59836443,7.925561029,0.062185642,0.160341411
137,0,0.095342868,9.265982154,23.05624143,28.90291114,32.78781244,40.18782305,55.88281686,55.71416438,65.14414327,85.59869767,92.68573912,95.00012015,97.13550942,98.9334854,86.02671746,74.08806179,12.06166758,0.067672611,0.20057918
138,0,0.083325164,8.55540314,23.55152182,30.01615607,35.16828848,41.42602344,55.19304036,55.40658594,64.16680822,83.40070926,90.85898496,94.43561208,98.02717156,99.77548081,97.56485234,94.30524885,49.04275376,0.723712218,0.238378296
139,0,0.063106558,8.775822027,24.89437586,30.49718031,35.30175447,41.790828,55.70142445,55.97138974,63.13790677,83.58064986,91.23346365,93.87796888,97.54722335,99.52922905,94.26156907,86.84146667,32.46001338,0.688309709,0.177851118
140,0,0.103899279,8.962048468,25.46197226,30.79608344,34.80143526,39.95122425,54.14290568,53.93239341,60.63954685,80.58968059,87.90333778,91.10077855,95.54781496,98.50945885,88.27174689,75.53932393,20.08845155,0.208504801,0.179240969
141,0.000611172,0.041662582,9.574624129,25.25058061,30.28562719,35.4861802,41.13967823,54.88182193,56.33114126,62.2958577,82.37156932,89.83573701,93.39921472,97.08230958,99.42912956,89.92938436,80.8045977,26.97318008,0.357598978,0.179850633
142,0.00490148,0.028725095,6.328303612,21.74790428,26.78433166,31.96557806,41.346631,55.30587978,57.86296683,67.51801791,89.43670495,94.92662195,96.80291234,98.18592325,98.79752121,90.23999612,85.26414133,35.04044274,0.451150739,0.180460296
143,0,0.015317126,1.700892311,13.63023929,19.96655112,23.83095926,35.70761241,51.82423742,55.97563639,69.73901332,92.1849596,96.81072629,99.1545021,99.73924459,99.98123964,99.7107273,99.24227717,67.66465973,1.040085353,0.278616065
144,0,0,1.274294096,12.00792562,17.43392775,21.26254333,33.54364338,49.75794123,55.28282657,68.46441311,93.66686436,97.82621852,99.37403883,99.82794946,99.99636002,99.76036788,98.99045186,70.92075655,1.279682975,0.230452675
145,0.004278206,0.004889378,1.768023167,13.99034348,19.95122695,23.48212769,35.61964619,51.27824019,56.88987842,70.23517024,94.82395517,98.06337497,99.45560534,99.68849797,99.97821377,99.74641462,98.9401587,64.93766344,1.000425713,0.221244347
146,0.00245074,0.014091756,2.099987777,15.07757964,20.97546106,25.08605486,35.88797037,51.66650489,55.64985804,67.72792351,93.15380135,96.31570369,98.90639302,99.53027894,99.9933267,99.5110202,98.33470844,57.41585576,0.54381954,0.16399939
147,0,0.049627488,4.584666971,18.88919372,25.80186097,31.56106676,40.21936956,54.26302507,56.43177885,66.90043437,89.46817395,93.53874759,96.97892637,98.56805655,99.89591024,98.93227208,97.66648422,51.73326035,0.563938424,0.164609053
148,0.000612685,0.075785356,6.250458379,22.81811514,28.49138851,34.30395913,41.51398966,54.17690418,56.35176782,64.4537601,86.41073552,91.55602087,94.68974322,97.98260828,99.6117353,97.45504623,95.58652236,45.67718786,0.675506783,0.197530864
149,0,0.056367023,7.158664838,22.53193111,29.33516232,33.77356888,41.42590867,55.12509403,58.25547817,65.81329321,88.83697849,93.97943845,97.3615917,98.83186738,99.43234771,92.84864957,84.81521027,30.72857751,0.209815727,0.150586801
150,0,0.046449089,7.651876299,23.54092364,30.16613321,33.7669525,40.920066,53.84806717,53.73340775,60.42410525,81.55439346,88.04701507,92.20564147,95.96220552,98.90557888,91.65345372,83.42942285,20.91893207,0.127419601,0.18090698
151,0.003055861,0.060655818,7.721383935,24.20423716,30.58322691,36.01761751,42.33965881,54.43289087,55.96653644,61.51690165,86.09251885,90.7225519,93.48352363,96.67489692,98.49614505,84.04535417,73.31590187,13.16884661,0.07133059,0.110349032
152,0.00367611,0.079036369,6.314020291,22.99718861,29.27053803,34.12455148,42.15151112,55.20335364,56.80373219,63.31505254,88.9041527,92.94230572,96.23101692,98.29036094,99.17272848,91.84644131,83.39743745,23.85696041,0.263984149,0.166438043
153,0.001833517,0.053783156,7.401295685,22.74409389,27.87806737,33.72382247,41.12875828,54.17020554,54.81326895,62.36623068,84.5798248,90.17683156,94.99686853,97.98260828,99.60142202,97.56599412,94.41950982,41.81718664,0.369154047,0.143880506
154,0,0.013479071,2.671543972,14.69897881,20.70364289,26.61436478,36.94156616,52.45334757,56.47552719,67.27838579,92.91463429,95.55988868,98.268094,99.34077477,99.82813086,98.05746318,96.78528962,47.75831661,0.458466697,0.211553117
155,0,0.011641016,1.436254737,13.4464002,18.86541686,24.9666335,35.35878085,53.47072242,56.99301124,67.95064209,94.56429421,96.78476779,98.96420485,99.62000771,99.9666335,99.78766774,98.91225218,65.58900444,0.899253163,0.173144338
156,0.004288795,0.003667033,1.988721232,15.51592745,21.55342173,26.71867796,36.96759904,53.67395472,57.10645733,66.91742095,93.13310175,95.39508237,97.61810361,99.22184861,99.93222062,99.26169041,98.05205863,53.38016177,1.065081542,0.163182985
157,0,0.00245074,1.750397262,14.25941168,19.91464716,24.00231101,36.3876823,52.77912592,56.36026111,67.29173239,92.61872407,95.77419725,98.39692634,98.85782588,98.87281904,92.00566442,85.98971099,37.16057172,0.452472177,0.169486359
158,0,0.012223445,2.469745466,16.14936747,23.90682965,26.58581863,38.2440729,55.11720741,58.25365818,70.02293188,94.14434587,96.03067017,97.45989305,95.57859999,92.56968567,66.7366352,50.00788663,7.411664538,0.10608139,0.126809938
159,0,0.013479071,2.497860897,15.98215377,22.94772138,25.69300006,38.73712494,54.40983766,57.13921716,67.97119561,92.30764576,95.63051995,97.80973664,98.3314116,97.98587687,91.41813681,84.91272882,31.36836344,0.451760402,0.141441853
160,0.000612685,0.00980296,3.88233501,16.13656455,23.16171315,27.45941421,37.2958577,52.38722124,55.51699871,64.73717336,90.76779344,94.44910624,97.41051212,99.05574023,99.8632309,98.64562278,96.92360892,42.99702001,0.442133431,0.203017833
161,0,0.001833517,3.061972864,14.53071178,22.12040847,25.73800401,37.67320246,53.66121478,57.75134073,67.78616322,94.30350637,96.44911832,98.62612937,99.62933673,99.96308445,99.27867699,98.14360941,60.73709177,0.97789971,0.248747097
162,0.001838055,0.011028331,4.07285173,16.55237746,23.86365019,27.47215414,38.57591788,52.7045063,55.8822102,65.4135019,91.59224927,94.96798635,98.01392301,99.21472274,99.89747385,99.44732947,98.8207748,61.29122279,1.285779607,0.185947264
163,0.000611172,0.039211842,6.638012498,20.59990855,28.31641518,31.42005717,40.30694376,53.79832076,55.02681453,61.92943289,87.75916535,91.01352861,95.52636005,98.48414418,99.84931192,98.8380678,97.95433036,53.23237852,0.827922573,0.160341411
164,0,0.028725095,6.785845251,19.71894528,26.04481024,30.04986775,39.8086583,54.72772938,58.41372048,67.21225946,92.20861948,95.31539581,97.40810329,99.16268737,99.87381397,98.65806013,97.02916839,60.21954631,1.437693851,0.185337601
165,0.002444689,0.053303598,9.953360768,24.64502362,30.14048531,34.23462872,41.11237836,54.38314446,55.80577058,60.57358299,84.15172898,89.56649301,93.78402467,97.45025774,99.01901454,92.72913684,87.49802348,38.59393055,0.465782655,0.112787685
166,0,0.095342868,11.10072118,25.54272094,31.45922878,36.2293431,41.78901248,56.14732219,55.657138,61.5927346,85.789512,89.51699075,92.86091888,97.45304831,99.63964183,94.77723313,90.1587032,34.99604695,0.144490169,0.122542295
167,0.003667033,0.088226644,10.92638317,25.49245542,32.43834781,36.08100712,42.86866947,58.00885973,56.78431896,62.30738431,84.10815652,88.71473354,92.77231777,96.58609144,99.26774065,91.75572796,85.94360455,29.30306486,0.145709496,0.155848918
168,0,0.042887952,6.659943772,21.31626276,28.5048011,32.48137543,41.37809702,56.33902788,58.52180349,65.94736587,89.83853984,92.27523257,95.33652922,97.46814047,98.57616055,87.96986095,77.60380014,16.23183117,0.251170711,0.103642737
169,0,0.055005501,7.688462125,23.29849652,29.7786292,33.18980721,42.59749084,56.38028101,58.35436434,64.77165182,89.145575,92.63865161,94.8734162,98.21912598,99.18180608,84.88072994,72.11518579,18.81773399,0.235939643,0.065233958
170,0,0.076585629,10.34225645,24.99436062,32.3706752,34.65262443,42.9212912,58.65344949,59.22917324,64.95624599,88.48658331,92.62295577,95.28472323,98.88170256,99.61389961,92.63201849,85.70639909,35.3177644,0.296905959,0.156683432
171,0,0.09595404,12.82055983,26.48864502,33.72351776,36.44043058,42.39850518,55.6255915,57.19745687,61.93307287,84.1315004,90.69607001,93.7145569,98.60850352,99.65966172,97.21662744,94.11657648,51.87374567,0.445054108,0.098765432
172,0,0.088839329,11.95427526,26.86224178,33.46530438,36.21902982,42.64663059,55.93074328,56.40636754,61.13531025,85.45466649,90.04521609,94.21821554,98.533025,99.82813086,96.83806935,94.29057958,48.64319163,0.415982485,0.138736096
173,0,0.142142927,10.915536,25.44002439,31.52141442,35.9812177,41.04525484,54.71559611,56.04418938,62.33771749,88.33992574,90.74730303,94.23238658,98.56684918,99.63964183,95.67059222,91.46424325,43.76531826,0.346288676,0.099375095
174,0,0.13995844,9.895442768,24.56089011,31.00929736,36.07370918,40.81025989,54.0725327,54.91882841,60.06697566,85.60414422,87.5332782,91.14696247,96.68906875,98.18871715,89.95607756,84.51369846,42.24715684,0.430422192,0.153635117
175,0,0.338814822,11.07382961,24.59259259,30.74531321,35.80103861,41.01288553,55.31497974,55.36836613,61.10129386,85.56299246,89.99752489,92.57737409,97.38060598,99.22832391,92.56291101,86.1223621,35.12619352,0.723060509,0.118884316
176,0.00122537,0.372512499,11.49276025,24.48600416,31.04299702,33.92629082,42.01171615,55.0322745,55.52973865,60.59173967,85.54745323,89.0342649,91.02411235,94.88677867,96.43553092,85.40610061,76.87701716,24.93401447,0.535182144,0.079865874
177,0,0.245691236,10.69062462,24.43651882,31.10562414,34.26253974,40.79266665,55.19000704,55.40355262,61.01640418,85.63924426,89.84660336,92.59105362,96.68184227,98.86371909,87.98489488,80.89191681,30.65620629,0.34141137,0.101813748
178,0.001222344,0.170326439,11.27693949,24.90778845,32.6486816,35.12680168,42.35543207,55.67897789,56.72607925,61.51568832,86.61396782,88.45933269,91.04551134,93.17110275,95.69661466,78.82319396,70.12710576,14.59753937,0.072549916,0.070895978
179,0,0.194352769,11.4875932,24.97738663,31.63786008,35.49770681,42.91841588,55.50911209,55.78089738,60.61418622,86.56939519,88.2806416,91.73290938,96.05374091,97.73289815,88.1439734,84.25465311,26.84911512,0.097305844,0.065843621
180,0,0.148882463,11.36902579,25.74485597,32.85896734,36.34251657,43.4931797,55.72083768,56.75944575,61.68831169,87.16785168,90.49515256,92.8062524,96.68938539,98.36663802,91.82229699,86.04249072,40.27124004,0.403597013,0.114007011
181,0,0.179516714,11.58542905,26.56363359,32.73586344,36.88575311,43.19262782,54.73440268,55.26379492,60.18284841,84.56506215,90.29031265,93.82497471,98.07846712,99.79787221,97.33856682,93.3023171,50.15264854,0.9913123,0.097546106
182,0.000611172,0.299474392,11.76689891,27.07575065,32.44200579,36.78829897,41.78092164,52.60562013,53.75949429,58.95617462,81.77339901,86.9640022,90.55531526,96.88418365,99.54742896,95.87650756,93.73559174,49.06403941,0.678555098,0.074378906
183,0,0.192995785,10.78372199,24.3484904,30.89703825,34.4663787,39.38950146,50.25722536,53.34878303,57.56084836,81.46582057,85.86106768,89.09946042,93.9426136,97.42014742,85.0129826,77.17610231,30.74085758,0.75655294,0.08495294
184,0,0.230982257,10.14729251,24.02194787,29.86617894,32.92039166,39.40522701,49.86653401,53.29054333,57.52748186,81.39153484,85.77172214,90.29182926,96.17839765,99.21315732,94.15281829,89.67828255,46.22088427,1.021185795,0.137783874
185,0,0.465102066,10.31732968,25.04740131,29.68449931,34.02290762,40.09561018,50.63543167,52.97083161,57.51080234,79.1307724,84.95237288,88.40530085,94.59700934,98.57542271,93.6045524,89.62362591,41.18834763,0.807194025,0.136564548
186,0.000611172,0.29837761,10.12590148,25.4357658,31.55006859,36.24703521,40.35647553,51.87216385,53.90812687,59.4415055,81.02419482,87.75966049,90.40203305,96.23139182,98.49426096,92.20922614,87.01072581,34.06677614,0.821825941,0.058527663
187,0.00122537,0.311086664,10.0990099,26.01066911,31.9680107,36.20628989,42.11096452,53.56414861,56.0272028,61.79354025,83.03525929,88.62293162,90.83225202,95.86414648,98.10338776,78.78142361,66.14972937,9.485495348,0.13926899,0.082304527
188,0,0.285511224,10.78737997,25.26078342,31.35497638,35.78908958,41.9799073,53.4076294,54.77019583,58.56184329,77.26364968,84.73217466,88.10762634,93.14514425,97.43684632,79.11014584,66.32592395,11.08739281,0.373113855,0.053040695
189,0,0.258553083,10.85075174,26.41060814,31.45679012,35.97211774,42.05574025,53.41551603,54.08466597,59.39964571,75.32891154,86.38989671,89.79779412,95.86163704,98.25528619,83.62675629,74.25319712,19.18694945,0.348727328,0.07395184
190,0,0.264637575,12.14388051,26.70028114,32.0045004,36.75120112,42.24470776,53.93300007,54.91882841,58.16317885,71.73614987,85.8177703,88.86279327,94.30482526,97.21559894,87.24476828,81.72231345,26.02870522,0.573693035,0.064624295
