FID,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20,150eg20
100,-0.023486085,-0.017647928,-0.006038179,0.017133964,0.026967291,0.033218708,0.050613105,0.071074747,0.084420264,0.105799787,0.192558497,0.239861995,0.269533336,0.246574625,0.247211799,0.187762365,0.164517656,0.063066714,-0.014656432,-0.029047444,-0.01910018
101,-0.023673994,-0.014709107,0.001435997,0.02005386,0.037399914,0.05246922,0.072161853,0.094195165,0.114461072,0.150069103,0.210553542,0.254982263,0.252579659,0.259906232,0.286634803,0.214791775,0.191805422,0.077865571,-0.012629536,-0.022871573,-0.003449296
102,-0.018257573,-0.014141776,-0.005214616,0.021136239,0.03306333,0.051821046,0.072768413,0.092521377,0.111182578,0.146750376,0.204015091,0.259453714,0.249191269,0.261735231,0.285231858,0.222414166,0.192968354,0.085254416,-0.016182521,-0.025403701,-0.009399032
103,-0.017012421,-0.017345224,-0.002618856,0.02187396,0.03480424,0.05070027,0.072814889,0.08724311,0.108590804,0.142606869,0.211093754,0.264464706,0.268025011,0.275375515,0.286648661,0.223996878,0.198368311,0.10271664,-0.005331654,-0.026615348,-0.004338525
104,-0.021279102,-0.014962755,0.003239651,0.025852162,0.036836728,0.056578532,0.078635402,0.095891483,0.119930096,0.150255859,0.214490965,0.264303982,0.276094824,0.281205237,0.296539843,0.231597617,0.203876927,0.115595542,-0.007955651,-0.026685081,-0.001795776
105,-0.020935575,-0.009282093,-0.001010608,0.017008733,0.019252084,0.045093019,0.065511085,0.095060438,0.123636231,0.162893817,0.249910176,0.273765385,0.287795335,0.295994818,0.30902487,0.235384166,0.223536506,0.143643171,0.004138446,-0.031469923,-0.003901785
106,-0.021593373,-0.012315631,-0.001988622,0.003737074,0.005611536,0.027904982,0.050804719,0.076892719,0.108003609,0.149249673,0.230243266,0.263508379,0.283222824,0.292738736,0.30063048,0.239059746,0.230054677,0.160711363,0.016193131,-0.030592542,-0.000945349
107,-0.02163261,-0.01463181,-0.005566688,0.005234472,0.012934215,0.020883676,0.051356528,0.079376653,0.109127417,0.152294606,0.233678177,0.258681118,0.280587047,0.28517431,0.291753083,0.240997791,0.230502501,0.164202988,0.012461817,-0.029072795,0.003726837
108,-0.020236965,-0.019400628,0.000527509,0.005345289,0.008992638,0.02497194,0.052639991,0.086339787,0.118702836,0.164054662,0.255940288,0.274877548,0.289705932,0.306151599,0.30538103,0.246290445,0.235802159,0.174369335,0.024639215,-0.029306278,0.002107962
109,-0.02047593,-0.014491173,0.000600446,0.004944085,0.013765264,0.026743503,0.057983119,0.085247405,0.11554987,0.164702073,0.256760627,0.275157541,0.289770573,0.299599439,0.319317311,0.249038979,0.246902511,0.190032169,0.033187196,-0.03352236,3.14E-05
110,-0.018490938,-0.011879788,-0.00170172,0.001498445,0.012011671,0.018980591,0.045531031,0.076077409,0.101999022,0.155071095,0.243004113,0.266178489,0.284916997,0.305558711,0.306893557,0.258988023,0.256905377,0.201059356,0.044425439,-0.037878942,-0.001340805
111,-0.017485969,-0.020532684,-0.002689861,4.89E-05,0.007140043,0.021509912,0.040786613,0.072137922,0.098996818,0.157569006,0.236801684,0.263296336,0.28416431,0.321792066,0.337272555,0.274871707,0.279890567,0.200907826,0.040301505,-0.039864656,-0.000639809
112,-0.01757952,-0.015760992,-0.009828466,0.003318689,0.006067555,0.019208871,0.041975062,0.068562515,0.100436889,0.152012125,0.232585609,0.24984251,0.268948257,0.323887497,0.349811614,0.29928863,0.2877011,0.188392133,-0.000643052,-0.034876525,-0.003468456
113,-0.01555048,-0.017624218,-0.017605342,0.001235803,0.003648905,0.018935984,0.039784607,0.06419605,0.09359327,0.141310602,0.217259064,0.24035956,0.260204047,0.285243064,0.325352073,0.284298271,0.264595747,0.175601959,0.001624719,-0.032137897,-0.004983549
114,-0.016861474,-0.014803189,-0.014377226,0.003627674,0.007936354,0.028490735,0.054922767,0.079787031,0.113026455,0.151051611,0.244395494,0.270358384,0.276071906,0.301155657,0.333207697,0.271661639,0.261280328,0.19051595,0.018236598,-0.033391796,-0.002410421
115,-0.018334312,-0.01349725,-0.01071649,0.003721105,0.011030942,0.031686604,0.057552587,0.085383341,0.115688756,0.151825741,0.241198793,0.260247976,0.264893204,0.282281309,0.304041296,0.247153997,0.234232605,0.16225335,0.007473134,-0.035016175,-8.45E-05
116,-0.014477405,-0.013887722,-0.012847799,0.003393396,0.010821654,0.025599448,0.053192295,0.083322592,0.106900327,0.148822546,0.241186932,0.261292458,0.263941318,0.278163552,0.29584077,0.245857939,0.226503029,0.148944125,0.009166567,-0.038136642,0.001105819
117,-0.014525324,-0.01570389,-0.016290557,0.007159846,0.011515019,0.030678941,0.057828374,0.082275592,0.109270029,0.152760118,0.241899461,0.256317705,0.259294391,0.28154406,0.282920331,0.240404427,0.221214294,0.139672175,-0.001037598,-0.029935006,0.00241504
118,-0.013574821,-0.018674908,-0.015791599,0.006116954,0.014263861,0.030940061,0.053457677,0.084151708,0.111128114,0.154854909,0.241628215,0.257335752,0.251646936,0.266865045,0.288482875,0.23827447,0.212994084,0.117953569,-0.00814139,-0.025197726,0.000897378
119,-0.012010944,-0.014566356,-0.01173063,0.003573883,0.01254973,0.022979816,0.051821813,0.081011362,0.104002908,0.149911985,0.237555981,0.249281138,0.249095649,0.26342997,0.278577924,0.231785819,0.21704568,0.136164591,-0.004918932,-0.029067159,-0.002706536
120,-0.011011432,-0.015289617,-0.012584775,0.004077093,0.011482892,0.025632478,0.052364983,0.078569256,0.111079909,0.155994684,0.249355182,0.265722364,0.274236679,0.28162244,0.300123841,0.252871394,0.239600897,0.156030327,0.008805082,-0.029330408,-0.001331283
121,-0.013335439,-0.015961481,-0.014551368,0.006678745,0.015820967,0.034683757,0.056660067,0.088331915,0.124708243,0.171781242,0.269637436,0.272998542,0.284415394,0.294027418,0.303221613,0.246576354,0.246272981,0.17516382,0.022234736,-0.030330162,0.001792539
122,-0.016917113,-0.013233858,-0.014987722,0.005811011,0.016260564,0.030927178,0.055400174,0.088543475,0.122219078,0.173401996,0.272469938,0.277894557,0.2906982,0.296414495,0.304502815,0.253211856,0.250429988,0.183008283,0.023163784,-0.029780507,4.98E-05
123,-0.017043497,-0.010231269,-0.011680958,0.004592258,0.01419605,0.027201919,0.047801819,0.073756434,0.108051501,0.15281412,0.247489616,0.265292555,0.290847898,0.295917571,0.311056793,0.249904513,0.252961576,0.187001571,0.024940975,-0.028270377,-0.001450838
124,-0.011222392,-0.013161162,-0.013587606,0.005840339,0.014407535,0.02663061,0.050814241,0.082231835,0.112921238,0.158488795,0.265268356,0.267472297,0.288720608,0.293908119,0.308416098,0.264748573,0.259840071,0.186632171,0.019086003,-0.031045739,-0.000813574
125,-0.014265937,-0.011919834,-0.012945218,0.003538141,0.01475363,0.019398937,0.054251079,0.081887767,0.111323267,0.164672658,0.274205387,0.277884036,0.292476565,0.296049982,0.312294394,0.260235131,0.260577798,0.188066304,0.021934165,-0.030443881,0.001156442
126,-0.015058023,-0.015093142,-0.010599507,0.010330326,0.017000016,0.029729884,0.057680227,0.089113228,0.114709124,0.169804618,0.270709366,0.281260908,0.293959677,0.293841183,0.313069344,0.259392291,0.265295267,0.186440915,0.008274031,-0.029601835,-0.001476307
127,-0.012647963,-0.017036565,-0.013894858,0.005610779,0.014476249,0.030431315,0.056653723,0.085359849,0.116967879,0.167196453,0.26713708,0.284881413,0.303431869,0.305861026,0.321622074,0.27613771,0.269804418,0.194940031,0.019743882,-0.031638552,-0.001689026
128,-0.014958633,-0.013969409,-0.011492811,0.005081044,0.019574339,0.032187592,0.061679035,0.095068954,0.126325518,0.173210531,0.286794156,0.283358753,0.291687667,0.301128983,0.314185321,0.267810613,0.253741413,0.18292971,0.008325887,-0.030843614,-0.0050404
129,-0.01768429,-0.011636626,-0.014402917,0.008635806,0.016934806,0.024714727,0.060196429,0.084865361,0.120678879,0.168778315,0.27809152,0.283281624,0.30111596,0.307744682,0.319598615,0.268313408,0.258949459,0.188936904,0.017398087,-0.034832738,-0.003649407
130,-0.016921511,-0.010814879,-0.01426675,0.006471903,0.011295754,0.024624022,0.059580717,0.083763719,0.11562413,0.166073963,0.255551547,0.282449991,0.302063048,0.312624276,0.316974252,0.25675416,0.257912993,0.198243633,0.029648386,-0.034828484,-0.001981104
131,-0.017477641,-0.014838944,-0.015207558,0.003159314,0.012007984,0.019144723,0.054238413,0.08271905,0.116348051,0.167100489,0.261880755,0.286169022,0.30834493,0.322867513,0.327047259,0.26082772,0.253313154,0.205002218,0.021346372,-0.029421169,-0.003994389
132,-0.014154885,-0.01555906,-0.01337385,0.011011496,0.020968636,0.032145057,0.063247204,0.088026792,0.119617373,0.165541917,0.266454607,0.280625254,0.305136561,0.324025661,0.308169305,0.227046549,0.210125208,0.131240427,-0.00596555,-0.028341446,-0.009128788
133,-0.01775836,-0.013240645,-0.007646928,0.024482822,0.033989001,0.051703706,0.072878987,0.096849665,0.126947999,0.163027033,0.24938789,0.273910433,0.296963871,0.300204694,0.277976692,0.17262359,0.124870062,0.015563237,-0.038941041,-0.031491425,-0.012126487
134,-0.016236166,-0.00823254,-0.006931682,0.02700646,0.039807379,0.053873245,0.076229282,0.097773001,0.12102706,0.162921339,0.243545964,0.276183873,0.297737449,0.295119077,0.281147689,0.168706596,0.129143506,0.017895676,-0.036878612,-0.033031493,-0.011904448
135,-0.012888348,-0.01557698,-0.005501001,0.02417917,0.036567833,0.056125049,0.07969214,0.099408433,0.124435022,0.16416648,0.240998641,0.273567796,0.284596592,0.269589543,0.250247031,0.13708204,0.096753612,0.01137474,-0.038439594,-0.03189823,-0.013783713
136,-0.014865463,-0.010072074,-0.002120691,0.030156862,0.042044185,0.061936304,0.082879722,0.103808939,0.12525107,0.15516369,0.234210446,0.265778303,0.283016384,0.279604912,0.254559577,0.160720468,0.124996975,0.021701688,-0.034455985,-0.033794593,-0.01288661
137,-0.018105267,-0.011768458,-0.000607618,0.030988358,0.041373197,0.05754672,0.083318159,0.098910093,0.121466495,0.15862453,0.236991867,0.271050274,0.29642424,0.298678041,0.280384809,0.194656491,0.150873199,0.032112956,-0.033898525,-0.034006998,-0.013974543
138,-0.014131785,-0.010668688,-0.002000703,0.030938761,0.044850785,0.065458722,0.081854664,0.095232897,0.117236823,0.152404726,0.226663396,0.265167803,0.293301523,0.303753674,0.304466128,0.245292202,0.209656805,0.100322753,-0.018989153,-0.033410758,-0.01001155
139,-0.017773444,-0.009728848,0.000165615,0.036391646,0.04565829,0.063294023,0.084046453,0.098164372,0.120021708,0.146639317,0.223248988,0.263739288,0.280526072,0.300729424,0.302134305,0.233524948,0.189318702,0.072259769,-0.022430368,-0.03322861,-0.010074171
140,-0.014651382,-0.010897181,0.000569582,0.037613083,0.047987796,0.061771668,0.075438797,0.093703851,0.111602895,0.137265235,0.212001964,0.242255732,0.257872224,0.273449212,0.273188472,0.19874458,0.153375819,0.044781763,-0.025573725,-0.026799435,-0.010776652
141,-0.014825838,-0.014366519,0.004125522,0.036127646,0.045044418,0.065193966,0.082990982,0.096879028,0.121906005,0.142202139,0.217261523,0.249976575,0.260477722,0.276203841,0.292210996,0.216744423,0.172904536,0.058603846,-0.025806202,-0.027526153,-0.009123855
142,-0.015738931,-0.010212524,0.001121471,0.028331364,0.035576154,0.057554509,0.082162246,0.097048514,0.123980179,0.158276916,0.245259374,0.27397725,0.283817649,0.298612982,0.299741417,0.229895696,0.191934004,0.076018006,-0.024099872,-0.032812465,-0.005301471
143,-0.011923359,-0.00932475,-0.004374266,0.012545451,0.023437589,0.037079871,0.068525165,0.088277243,0.117221624,0.163709193,0.253103673,0.278740883,0.297178984,0.298096716,0.31109035,0.24329263,0.228553027,0.133113503,-0.012211062,-0.029883465,-0.011179205
144,-0.009591191,-0.007573843,-0.007413221,0.01212375,0.021091321,0.03297399,0.064975023,0.084090896,0.114848793,0.1626748,0.265455306,0.289357424,0.306330293,0.303350568,0.304084629,0.252992839,0.222965211,0.140047297,-0.010405401,-0.032514405,-0.006939553
145,-0.005986494,-0.004999001,-0.00255629,0.014723509,0.026846524,0.038832575,0.070581377,0.089284323,0.11859981,0.167159706,0.266238272,0.290550232,0.298291355,0.306223333,0.313116103,0.261444092,0.226840958,0.129148066,-0.014010233,-0.034721944,-0.005199641
146,-0.004352161,-0.010425078,-0.004896724,0.015332871,0.027558835,0.040015183,0.070866376,0.091120139,0.114715256,0.158595711,0.256101519,0.271234065,0.279722214,0.296965063,0.308212489,0.248261169,0.224902958,0.116331913,-0.020473005,-0.033607405,-0.010781799
147,-0.00721326,-0.011684054,-0.001296203,0.020104975,0.035195645,0.057222664,0.077417195,0.097277939,0.119288906,0.153857246,0.238719076,0.253690213,0.266653299,0.285326034,0.298032433,0.236106053,0.210419089,0.104494825,-0.016661773,-0.032981563,-0.005182894
148,-0.008710895,-0.011644133,0.003022521,0.02993973,0.038547792,0.061315697,0.083365276,0.095435776,0.116727009,0.145280063,0.227402195,0.254260868,0.267829686,0.294189692,0.302698463,0.242919579,0.215861961,0.09779226,-0.020013863,-0.031046662,-0.008403177
149,-0.013498498,-0.012457497,0.006155912,0.027835041,0.042372175,0.060059398,0.07879594,0.099232569,0.123714693,0.148988396,0.23380737,0.263653725,0.273222417,0.293199837,0.298557788,0.227230921,0.178467542,0.066131428,-0.027573859,-0.034526881,-0.006549358
150,-0.014371305,-0.015022264,0.00437399,0.031825025,0.04627984,0.060747895,0.080392323,0.094100177,0.111876719,0.13314344,0.203883544,0.243942171,0.255245328,0.278068513,0.285231769,0.21271871,0.170241565,0.051221054,-0.0319275,-0.029695811,-0.008100079
151,-0.011811486,-0.015145298,0.005206614,0.032225467,0.044253971,0.067625217,0.085782863,0.098025076,0.117545605,0.134726256,0.22144942,0.255871743,0.258405119,0.277715594,0.285233468,0.198190749,0.145156249,0.032406963,-0.036001764,-0.033093613,-0.008258162
152,-0.015610721,-0.010429412,0.004384837,0.031616036,0.043407533,0.062139437,0.082568794,0.103904881,0.121841595,0.142259941,0.231083438,0.257755131,0.273860842,0.294585139,0.296929032,0.224863246,0.181870863,0.055682283,-0.030464647,-0.034271166,-0.007548852
153,-0.016518652,-0.012861738,0.008557641,0.030507548,0.037784215,0.060634989,0.080564223,0.095773116,0.111354403,0.138402283,0.214838535,0.244729564,0.273637414,0.297041297,0.304228276,0.242082298,0.212104723,0.094265178,-0.024271771,-0.032143641,-0.006287797
154,-0.014416889,-0.015404622,0.001368437,0.015602894,0.025677444,0.04621575,0.07063558,0.092260644,0.115522563,0.156419203,0.24859716,0.262881726,0.276700407,0.291310966,0.303929776,0.244023055,0.215160251,0.103188694,-0.021835418,-0.030379817,-0.000251744
155,-0.013397734,-0.010255,-0.000728006,0.012237001,0.023965038,0.043887008,0.06753324,0.094402753,0.117557392,0.156199262,0.25906539,0.270532727,0.277637124,0.290544271,0.30455333,0.248354301,0.21746248,0.12774843,-0.013137468,-0.035596848,-0.002318675
156,-0.013840447,-0.012495802,0.00466381,0.017311048,0.02828414,0.044974197,0.073325835,0.095634572,0.121566147,0.152154967,0.246512771,0.265393317,0.259300768,0.276517808,0.28750971,0.233048305,0.207954645,0.10760241,-0.013947608,-0.031502884,-0.00486725
157,-0.015219158,-0.01483489,0.001779595,0.015926644,0.024925634,0.039767437,0.07071618,0.092356853,0.11797373,0.154139608,0.242012486,0.27563864,0.270157635,0.284833431,0.287855446,0.21691972,0.187698081,0.078899346,-0.027707539,-0.033244528,-0.007012023
158,-0.010529317,-0.014203655,-0.001642992,0.017419845,0.032428782,0.04474232,0.07317242,0.09709879,0.120893337,0.164661214,0.250946641,0.277916938,0.259486824,0.270136952,0.253656477,0.154827252,0.099590726,0.013138711,-0.038484164,-0.033475891,-0.005957603
159,-0.013900112,-0.012874573,-0.006678478,0.018477719,0.03072346,0.041453049,0.07567922,0.095872089,0.118623488,0.154252589,0.235461801,0.270422339,0.256754458,0.271258533,0.270584255,0.211327791,0.173097864,0.067302756,-0.027029717,-0.034331147,-0.00795373
160,-0.014772525,-0.009706674,-0.003793818,0.016902011,0.028777424,0.046522893,0.069933303,0.091407605,0.114058778,0.14601782,0.230953664,0.263008654,0.262738287,0.28768146,0.29438287,0.238498449,0.210065782,0.094989963,-0.025083452,-0.032149054,-0.005054012
161,-0.014422265,-0.012804434,-0.006342752,0.014599896,0.030837212,0.044141464,0.072428539,0.096945651,0.122582816,0.157315671,0.251835138,0.2715469,0.283884346,0.301506191,0.302255154,0.249218985,0.220438808,0.123626001,-0.015567812,-0.031052874,-0.005376864
162,-0.012310129,-0.012697864,-0.005806611,0.018214999,0.033746149,0.047166582,0.075306349,0.093039632,0.115596607,0.148572713,0.240126863,0.264405578,0.279882401,0.294667482,0.307404637,0.247621283,0.229434773,0.124965429,-0.014163974,-0.032930784,-0.002938693
163,-0.014637576,-0.010182924,-0.005142325,0.023846116,0.038858745,0.053995207,0.080435239,0.095255934,0.111223482,0.1364896,0.218802571,0.245042026,0.271359056,0.277996898,0.293871015,0.235577136,0.212800801,0.10723158,-0.017014896,-0.029628588,-0.002302672
164,-0.010501109,-0.011425457,-0.001775181,0.024207106,0.035138447,0.051780801,0.079455927,0.098397762,0.123482764,0.153983504,0.243160725,0.272180587,0.287232757,0.295808911,0.308826476,0.249033198,0.217887759,0.120060697,-0.013459636,-0.033035733,-0.005391122
165,-0.011516612,-0.010045087,0.001650966,0.034777272,0.045146417,0.064509243,0.081915975,0.096967652,0.118526697,0.137619063,0.205141217,0.245930791,0.264619529,0.281634629,0.289614588,0.226073042,0.180517673,0.081466973,-0.02246126,-0.034128211,-0.005933153
166,-0.013095516,-0.010359991,0.002842895,0.035054587,0.046205424,0.06997811,0.085520402,0.104665726,0.118251413,0.136938184,0.212496504,0.243086532,0.253762275,0.268622518,0.284408092,0.213396177,0.176986873,0.074753433,-0.024462486,-0.032694135,-0.004501438
167,-0.014098199,-0.008595848,0.00124192,0.034783777,0.049212188,0.067217574,0.088622436,0.106570467,0.120080017,0.138969198,0.209177822,0.242303982,0.260834217,0.264836878,0.278540939,0.20757772,0.164405391,0.062362455,-0.030311015,-0.027532661,-0.003434988
168,-0.012813139,-0.011035376,-0.003454987,0.028133988,0.041045759,0.059053559,0.081292972,0.101222008,0.12708497,0.149117127,0.238547474,0.253957301,0.263165087,0.26890859,0.278042436,0.204314008,0.14918378,0.043636464,-0.032992311,-0.028951347,-0.008044341
169,-0.016091561,-0.011959122,-0.004635358,0.030810658,0.043270439,0.059547495,0.087543972,0.102133945,0.124243237,0.144921735,0.234267041,0.251367152,0.254906654,0.277264506,0.283162206,0.199515328,0.140663967,0.043422416,-0.031496525,-0.032861922,-0.008226315
170,-0.017236128,-0.01233537,0.001325503,0.033033378,0.049816407,0.067179516,0.086952806,0.11073295,0.129411533,0.149229616,0.231779829,0.253860712,0.26606819,0.280397207,0.285422713,0.217427984,0.171926528,0.070220493,-0.022925975,-0.029110905,-0.005614965
171,-0.014889007,-0.010289581,0.004893533,0.03793842,0.054601166,0.069439314,0.084883973,0.101962872,0.120307773,0.140033573,0.214445785,0.252375573,0.266629905,0.274917901,0.282790869,0.223848328,0.184623867,0.09877158,-0.015944028,-0.030951368,-0.00339381
172,-0.015447516,-0.01230521,0.003433548,0.038518984,0.054673489,0.069358759,0.086849086,0.101869375,0.118791319,0.137743771,0.212949455,0.253679991,0.276897132,0.278849691,0.283100843,0.225551814,0.18769224,0.094089046,-0.022199275,-0.027531924,-0.002145765
173,-0.016175454,-0.012577268,6.13E-05,0.037523922,0.049655791,0.070494965,0.081239216,0.09870591,0.117170289,0.138056964,0.215597108,0.255881906,0.278310746,0.269061893,0.279807478,0.222064644,0.181362957,0.084223963,-0.021486649,-0.030010726,-0.005392446
