FID,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,150ch20
110,0,-0.018659401,0.060905552,0.011049271,0.081194878,0.073278189,0.20202651,0.320957804,0.436443996,0.676959229,0.912661076,0.93203578,1.039701748,1.068669558,1.069245529,1.073830986,1.057021141,0.924436665,0.715236139,0.686025476,0.031921768
111,0,-0.016452742,0.060924006,0.013151741,0.082303143,0.070932198,0.200655603,0.327194214,0.437170219,0.687163353,0.914684677,0.942667007,1.029520273,1.076490259,1.070687437,1.080303621,1.057030153,0.934605837,0.71098547,0.692226744,0.033777475
112,0,-0.018655729,0.054355764,0.007970905,0.073599195,0.049955463,0.167539597,0.287854481,0.404470444,0.65513401,0.89065423,0.918184805,0.989321947,1.051756573,1.039564562,1.028532839,1.01811347,0.892907763,0.554169416,0.647297573,0.037166643
113,0,-0.01667676,0.05782423,0.007810307,0.074585152,0.060359573,0.188632441,0.319598627,0.420073891,0.680542803,0.908213139,0.931020737,0.980537415,1.033405304,1.026929855,1.021603966,0.997122908,0.879994822,0.573728085,0.665804338,0.044531012
114,0,-0.019528389,0.054960251,0.016739035,0.097433472,0.105765343,0.256408024,0.376989031,0.48064537,0.703298569,0.910589504,0.939298058,0.981336927,1.018110085,1.014865398,1.008231497,0.976870251,0.86047554,0.599054956,0.674078035,0.034997034
115,0,-0.018573761,0.054627466,0.021962309,0.102235889,0.11715126,0.269011736,0.407314682,0.51229291,0.723134995,0.912620544,0.936733484,0.960323048,0.999514151,0.99066143,0.976060915,0.943897343,0.828289032,0.578631926,0.650771332,0.022171307
116,0,-0.019600725,0.048931313,0.01377039,0.093883801,0.109665871,0.252784729,0.388472128,0.494720554,0.717069721,0.889706659,0.9257164,0.950302172,0.97816124,0.978360176,0.960261631,0.919152641,0.788719702,0.562263536,0.640526056,0.022681046
117,0,-0.01963706,0.047591829,0.017787075,0.098574352,0.117115307,0.263572979,0.388567209,0.493883753,0.722091722,0.893373013,0.92615571,0.947223949,0.975142908,0.968314075,0.94081254,0.893667126,0.761749744,0.56326642,0.621227074,0.020410013
118,0,-0.018442154,0.049373722,0.017155743,0.091928482,0.109396172,0.241806412,0.375197601,0.487579393,0.701104355,0.873390532,0.907237339,0.925982904,0.958609676,0.937026596,0.902342081,0.840653563,0.695014954,0.533158016,0.573126221,0.020430946
119,0,-0.020257902,0.045462608,0.014013577,0.083828259,0.091661453,0.238677692,0.363806581,0.479702616,0.694746304,0.865439844,0.910237741,0.943039703,0.974735737,0.960185385,0.932686377,0.886799335,0.750306416,0.51969099,0.589759159,0.020801544
120,0,-0.019715166,0.045042372,0.009790611,0.075422907,0.082483721,0.221356726,0.348331594,0.473347664,0.690450239,0.885836697,0.933958054,0.980077219,1.026603365,1.017545938,1.034138441,0.988234854,0.872805977,0.588175631,0.633936548,0.01813364
121,0,-0.020605993,0.04379282,0.012868214,0.085214901,0.101272011,0.241645384,0.372117233,0.505872869,0.718733168,0.909744596,0.961122942,1.018495131,1.065634727,1.057488537,1.086068201,1.030751371,0.920043945,0.706756735,0.665551853,0.01615324
122,0,-0.020296049,0.042651653,0.014540672,0.090625,0.102029324,0.259224224,0.388517714,0.51640358,0.719840288,0.916768932,0.965331554,1.001080418,1.05994091,1.043853951,1.066662121,1.002154541,0.904596567,0.650863695,0.673411417,0.013897991
123,0,-0.0212955,0.044159126,0.010953426,0.085785961,0.093699551,0.252411413,0.380963707,0.49847393,0.722663832,0.905054235,0.954321671,0.976416969,1.05931778,1.038409805,1.060213137,0.995337105,0.886065197,0.646472645,0.661871004,0.019081306
124,0,-0.022577238,0.042059135,0.007298946,0.07875061,0.082665539,0.237122726,0.351449442,0.485867643,0.698483086,0.890323067,0.936192226,0.977532625,1.05847249,1.03204093,1.051642323,1.008910227,0.891269302,0.601174831,0.65713253,0.022523069
125,0,-0.019859076,0.045810127,0.008997965,0.074736118,0.081095982,0.232339001,0.352422094,0.48400507,0.704518795,0.899341154,0.943410349,0.984618664,1.060044813,1.036203766,1.055709982,1.00304985,0.894690704,0.626649618,0.668282986,0.024398279
126,0,-0.021959162,0.044310617,0.008280087,0.082558155,0.092224884,0.24734745,0.376265049,0.510402107,0.715666056,0.900432777,0.943458271,1.006598186,1.076350403,1.043289423,1.073302221,1.011201954,0.923834419,0.612848139,0.674313688,0.022367001
127,0,-0.023660469,0.044287539,0.010280848,0.083785105,0.083554697,0.245319033,0.369895029,0.491140556,0.706426382,0.902573538,0.952180243,1.011636496,1.077559996,1.058246088,1.084542894,1.023692322,0.932145119,0.624319077,0.680656385,0.02584753
128,0,-0.025982475,0.04493618,0.009120083,0.087236023,0.097588587,0.24885273,0.372572041,0.50047574,0.709179211,0.901492548,0.956586361,1.026588535,1.069337988,1.049278498,1.057502937,1.000423431,0.904488659,0.607295609,0.672632504,0.020513535
129,0,-0.024136496,0.043988276,0.006390619,0.079630232,0.088413382,0.226501226,0.352161646,0.478817749,0.694450378,0.885348606,0.943178844,1.008542109,1.071782875,1.047755623,1.068010855,1.011556196,0.920733595,0.621473217,0.663014603,0.01791296
130,0,-0.027378082,0.044269657,0.005765104,0.075197315,0.082509041,0.218448687,0.340835905,0.482537794,0.697240734,0.871653605,0.945530748,1.006921148,1.063768721,1.039908886,1.066774559,1.011772585,0.908488131,0.648496914,0.678279877,0.015496683
131,0,-0.026616907,0.04344101,0.002932549,0.077531052,0.074375343,0.201336718,0.325804186,0.45953393,0.680983829,0.880054903,0.941946411,1.01027832,1.068759346,1.057260561,1.082623529,1.033500862,0.939386415,0.614089966,0.680917501,0.013520527
132,0,-0.02616787,0.045736313,0.005997753,0.085045052,0.102735901,0.234459162,0.361219978,0.48661046,0.692858171,0.886294842,0.941811562,1.00470829,1.040034056,1.016281414,1.033781528,0.976086998,0.876011324,0.560267401,0.634025002,0.022305775
133,0,-0.028194427,0.058190727,0.03691802,0.152000284,0.20243268,0.340822887,0.453440142,0.546432734,0.725690269,0.892723179,0.939975452,0.985263014,0.977114105,0.949089718,0.876901007,0.778231335,0.492295837,0.511498547,0.497728872,0.030598879
134,0,-0.028666496,0.056734467,0.037099075,0.149651909,0.203275204,0.344786453,0.44987154,0.535616064,0.70593071,0.87472353,0.913233471,0.943736601,0.924719,0.883181763,0.815020323,0.739542913,0.493116713,0.505074835,0.494061232,0.024068832
135,0,-0.030393505,0.059896564,0.036872053,0.154700899,0.216723824,0.348365164,0.45493803,0.547439194,0.732593822,0.88698597,0.92759428,0.948152304,0.93028264,0.895127296,0.788966513,0.687652206,0.498213959,0.51899085,0.499806881,0.030068398
136,0,-0.03070426,0.055513763,0.037809849,0.160232592,0.22635231,0.351166487,0.451662016,0.54794898,0.720459461,0.877489996,0.913982534,0.936980009,0.928401184,0.908114433,0.837440491,0.752331924,0.515074205,0.515543079,0.534626532,0.025500488
137,0,-0.029798412,0.058499622,0.036428356,0.158736992,0.232556343,0.354598093,0.450282097,0.550334311,0.715963554,0.869897413,0.908640814,0.921131611,0.920018339,0.894220591,0.844761229,0.782239676,0.541018724,0.518597698,0.557416677,0.018409061
138,0,-0.031551933,0.058876038,0.036000824,0.164821672,0.23547163,0.358396769,0.459887505,0.522656488,0.69763279,0.834836054,0.87676239,0.895757341,0.890933084,0.866308498,0.834350109,0.799352694,0.646341133,0.521860123,0.56278553,0.010183573
139,0,-0.030883694,0.056817055,0.032614088,0.164217758,0.242146015,0.367266083,0.464537859,0.537485123,0.704557657,0.848147917,0.896404219,0.914550972,0.901544333,0.873745632,0.842283392,0.795087862,0.626700497,0.53633647,0.572112417,0.017693377
140,0,-0.032221794,0.05602088,0.032351542,0.166769075,0.234074688,0.368833828,0.450434923,0.511631012,0.679335165,0.808588219,0.858742476,0.863034058,0.847469854,0.823631287,0.785889101,0.727549362,0.551365423,0.5057652,0.524668884,0.014708614
141,0,-0.030898094,0.054206133,0.031775618,0.169250679,0.237655973,0.389740992,0.461639977,0.543479347,0.703788948,0.858529282,0.920657444,0.925105333,0.911356926,0.869102669,0.828795528,0.772483873,0.598528814,0.532498932,0.557668972,0.010984755
142,0,-0.035722637,0.044280148,0.016040659,0.142337847,0.213535118,0.370643044,0.462095547,0.557274866,0.726436043,0.878305483,0.945181179,0.974515295,0.977233791,0.935242081,0.926277256,0.877293348,0.703541708,0.546539402,0.609057236,0.006223106
143,0,-0.034245396,0.037515831,0.000577354,0.090770006,0.135754967,0.296655893,0.411121511,0.528774977,0.721072292,0.891802931,0.958846045,1.008457375,1.012242889,0.974390459,0.956559324,0.910494089,0.781512308,0.558596945,0.648477745,0.005403519
144,0,-0.035658836,0.031749821,-0.008565855,0.073573494,0.120499611,0.285564899,0.396564102,0.519019508,0.70338006,0.895998573,0.958917189,1.018253326,1.023690462,0.988724899,0.984756088,0.939420891,0.815031052,0.563399172,0.633573389,0.003649759
145,0,-0.034261656,0.033200359,-0.007331419,0.080805779,0.131908083,0.292193222,0.404267931,0.538778496,0.728196144,0.898920107,0.974881935,1.039719725,1.023002863,0.992959166,0.982329416,0.938950253,0.806391144,0.55656848,0.659676218,0.002902174
146,0,-0.035541344,0.036598921,-0.002427912,0.093156528,0.149764061,0.297438622,0.398739338,0.5331388,0.712885427,0.878141403,0.943271732,0.97970047,0.978285551,0.940325975,0.928478861,0.889380932,0.727469635,0.535575485,0.605070162,0.006474543
147,0,-0.035540485,0.042362499,0.015834951,0.143983459,0.22983799,0.355324745,0.434861946,0.540637827,0.709793139,0.861387873,0.928639555,0.950232697,0.954884815,0.911157942,0.898314476,0.85641923,0.691245079,0.542656755,0.571672487,1.942308378
148,0,-0.033671188,0.043930054,0.022296286,0.158644104,0.236856413,0.361513138,0.436630535,0.530678558,0.69709506,0.847610998,0.919600773,0.9357656,0.952535009,0.911314392,0.889310932,0.855733109,0.66844492,0.534094334,0.595512962,0.003225613
149,0,-0.035471869,0.043525791,0.017237806,0.149351406,0.224467516,0.355216694,0.447852135,0.545488453,0.720224571,0.854866409,0.929396009,0.897399092,0.933728218,0.892127991,0.850115824,0.80579257,0.610784531,0.539492512,0.583621502,0.003297043
150,0,-0.0328722,0.049428368,0.027443933,0.169876099,0.245821428,0.359140778,0.437038517,0.529332829,0.678815794,0.79123826,0.874549437,0.846416759,0.902936459,0.845202351,0.798838282,0.757643557,0.54045887,0.504172564,0.542625237,0.006080151
151,0,-0.03549099,0.048700333,0.02799139,0.168067408,0.238704681,0.359191132,0.442751884,0.540182781,0.704418325,0.822654247,0.910474634,0.870132732,0.941254568,0.870745182,0.840083361,0.790595961,0.55173707,0.513199806,0.543496513,0.009464884
152,0,-0.032835913,0.047943306,0.020902681,0.158535147,0.233240128,0.354116058,0.454950571,0.551460266,0.731332111,0.831067467,0.929743385,0.894896555,0.961823893,0.908996677,0.883801556,0.827287579,0.637660265,0.52749939,0.598004007,0.012695408
153,0,-0.032694721,0.049630833,0.027130508,0.166351986,0.241391802,0.351476669,0.455220509,0.51658206,0.697020674,0.781886482,0.874022484,0.831264257,0.905384254,0.852586555,0.845633459,0.806359291,0.630659914,0.518569756,0.574092817,0.003799438
154,0,-0.03234849,0.040273762,0.007365465,0.113167191,0.171406078,0.307713985,0.431016207,0.537473822,0.738498211,0.845117617,0.949269819,0.901570559,0.995521832,0.958320284,0.957547808,0.918535042,0.737875319,0.540373659,0.63193655,0.005515289
155,0,-0.033554077,0.036441851,0.000166559,0.096500158,0.157932901,0.303376961,0.432350254,0.528890991,0.739506912,0.837099266,0.944459105,0.900007296,1.002415419,0.957692862,0.959702873,0.911324263,0.785872889,0.542015839,0.643753672,0.002882576
156,0,-0.034193754,0.036818981,0.001246834,0.098754787,0.165287304,0.311165619,0.4512187,0.530755186,0.724480867,0.82466917,0.913570452,0.868798494,0.956302834,0.908639193,0.909262896,0.87397871,0.690419388,0.553735256,0.593685532,-0.003979397
157,0,-0.031107855,0.037984991,0.000871038,0.094846821,0.148021889,0.29299469,0.427147245,0.525329494,0.71616416,0.836244631,0.937905931,0.912572432,0.995930815,0.944858646,0.933652353,0.883637524,0.698085833,0.53004179,0.592349672,0.004602575
158,0,-0.035608912,0.036999035,0.001656723,0.109056234,0.175866175,0.316910267,0.447948837,0.54739356,0.736868763,0.843382883,0.942299128,0.907625532,0.993399715,0.948501301,0.908407497,0.843532515,0.570775986,0.524904633,0.54293952,0.00772109
159,0,-0.032899857,0.037413597,0.00010891,0.10293479,0.174962997,0.308915281,0.436522007,0.530703974,0.708405161,0.819186497,0.912963867,0.882286215,0.958415747,0.908210087,0.896845198,0.846380615,0.650351429,0.516919088,0.57874403,0.000317574
160,0,-0.033783865,0.03862958,0.001878643,0.115755796,0.182485771,0.307486773,0.421671581,0.508813286,0.697410583,0.82283349,0.91883359,0.891981125,0.967696857,0.921656656,0.908926916,0.861700153,0.672175884,0.514856482,0.603822708,-0.002208519
161,0,-0.034122801,0.037721539,-0.001053762,0.101530218,0.158370781,0.290430546,0.411280537,0.510806417,0.719591427,0.840043688,0.932293272,0.920327663,1.006714344,0.956029081,0.966629887,0.906453133,0.756867743,0.54752779,0.635749149,-0.002732229
162,0,-0.035293436,0.04022727,0.001119661,0.111448288,0.181915283,0.302760601,0.414359617,0.528144073,0.721632004,0.848953581,0.932972813,0.906122828,0.991649055,0.94951272,0.956042719,0.907333279,0.739262629,0.547863531,0.643853664,-0.002311516
163,0,-0.03555665,0.045231056,0.016894627,0.151615715,0.232415867,0.339533329,0.43807621,0.525809383,0.692937899,0.813281727,0.884002495,0.865848637,0.944509792,0.893608379,0.87830534,0.822756672,0.634437895,0.525679922,0.589534521,-0.009577703
164,0,-0.0326087,0.046721554,0.013329792,0.144147253,0.222537041,0.33181777,0.449701977,0.560463095,0.750647306,0.870713186,0.954576826,0.932620382,1.041441345,0.98473506,0.99413681,0.937576485,0.77799325,0.565566301,0.679022312,2.10E-06
165,0,-0.03495121,0.054559803,0.021414804,0.16803484,0.253905869,0.350302219,0.451666975,0.539939499,0.714517593,0.819015551,0.876126385,0.847495127,0.923185492,0.863588953,0.853021812,0.798631859,0.63447094,0.521183157,0.582254696,-0.00262146
166,0,-0.034451294,0.055854082,0.027172852,0.173259783,0.255511189,0.354484653,0.45194068,0.544322586,0.707053185,0.810123873,0.8614645,0.805581045,0.862617588,0.815419292,0.793828392,0.728383684,0.579123545,0.496878624,0.554758692,-0.006469584
167,0,-0.035019684,0.054838371,0.023255348,0.172092438,0.248395443,0.361275864,0.459535885,0.554038286,0.712679338,0.810502815,0.869489288,0.815724373,0.86663847,0.821776438,0.796285677,0.736822271,0.584241438,0.509601974,0.559766769,-0.005160141
168,0,-0.033989859,0.04774127,0.010965919,0.146359301,0.220447731,0.343113327,0.439460707,0.569620562,0.739730644,0.857377195,0.928350163,0.896873617,0.938713408,0.886160851,0.857648134,0.821591806,0.605772352,0.536094666,0.586227751,-0.002072144
169,0,-0.034274912,0.050849104,0.016240358,0.160626221,0.23599782,0.353027534,0.442734861,0.565730381,0.739783096,0.864011002,0.927434778,0.893993521,0.939710808,0.885887671,0.849298191,0.800030756,0.598490953,0.538445377,0.584991455,-0.001564026
170,0,-0.0329494,0.055579281,0.026079369,0.178249454,0.265549088,0.382829332,0.468724346,0.580168152,0.747033024,0.857842731,0.909503365,0.89015708,0.924108553,0.862755108,0.83560071,0.789627743,0.623271084,0.542869663,0.586635876,-0.00825367
171,0,-0.030483198,0.059158516,0.0325562,0.190076971,0.272028112,0.384019804,0.452114725,0.56959672,0.727386761,0.831057405,0.881733894,0.858240891,0.878412628,0.824682713,0.808065414,0.765778732,0.621084499,0.532586193,0.575489807,-0.013376236
172,0,-0.033379555,0.055764437,0.029973984,0.191057014,0.275002909,0.387766933,0.439044666,0.554180908,0.709531927,0.820707464,0.886880064,0.868352556,0.892726278,0.833298779,0.802790928,0.761942625,0.603156233,0.532120419,0.56001687,-0.014095068
173,0,-0.032018089,0.055412436,0.027171421,0.17930007,0.258673954,0.372734118,0.433953142,0.564742613,0.724594069,0.8511024,0.903542805,0.88679924,0.90027318,0.848714399,0.825796747,0.77744894,0.633572721,0.5420753,0.568539,-0.01145606
174,0,-0.033217287,0.052604866,0.028270578,0.176946068,0.258516216,0.364824724,0.416717529,0.534033012,0.700681353,0.808496046,0.851930904,0.838550425,0.867443323,0.807757235,0.79044919,0.743931723,0.595054626,0.515363598,0.532491159,-0.011192083
175,0,-0.031027508,0.057514191,0.026941299,0.171806479,0.238525534,0.351817417,0.407436705,0.536874628,0.702594233,0.830934477,0.868595743,0.849442387,0.889451885,0.834578276,0.801910543,0.752133894,0.58053236,0.507499743,0.53698411,0.002419567
176,0,-0.030357313,0.054864359,0.02134347,0.163170719,0.236681986,0.339739799,0.401784229,0.551581812,0.716914034,0.832479286,0.87282548,0.851775551,0.882719231,0.823709059,0.792124224,0.747069836,0.588478518,0.505976772,0.541920328,-0.009673882
177,0,-0.03076067,0.054971075,0.02290535,0.162382889,0.240577745,0.334576035,0.390183306,0.532017469,0.692847776,0.808735514,0.852658558,0.857947683,0.859228134,0.821963406,0.78801403,0.742805672,0.571885252,0.495335674,0.545440817,-0.013653708
178,0,-0.029885292,0.055766487,0.023125267,0.165909863,0.246730423,0.339856577,0.416051102,0.53820734,0.694875908,0.814028072,0.850756121,0.890666723,0.881909037,0.818872881,0.771683359,0.719251204,0.536773109,0.508876085,0.540212536,-0.006101036
179,0,-0.030449629,0.056438494,0.024287462,0.169824696,0.249848461,0.345505142,0.423093843,0.545859766,0.706522036,0.827503681,0.867888975,0.921188402,0.877239656,0.829584742,0.791814852,0.73203783,0.558711529,0.515134382,0.568430519,-0.012687635
180,0,-0.029463768,0.057314157,0.027184772,0.173630142,0.253695154,0.340431499,0.441302013,0.569974518,0.709007597,0.825797892,0.863874531,0.907500315,0.881105661,0.827541399,0.797934055,0.749136972,0.604166269,0.525537586,0.569587851,-0.009868336
181,0,-0.031777287,0.056928778,0.031019497,0.173280334,0.260881567,0.344894981,0.43830204,0.542393017,0.695916319,0.808587313,0.835570621,0.85806675,0.871605921,0.81157527,0.793401861,0.745840263,0.610655451,0.514183474,0.556944513,-0.015220594
182,0,-0.030708265,0.06210041,0.034481096,0.179650688,0.268211985,0.343636465,0.44043169,0.541610479,0.694634199,0.797365284,0.825841522,0.829185009,0.838259792,0.779117727,0.74427042,0.697418547,0.56906476,0.497640324,0.536424017,-0.018456459
