FID,0cc20,12cc20,24cc20,30cc20,39cc20,46cc20,53cc20,60cc20,67cc20,73cc20,81cc20,88cc20,95cc20,102cc20,108cc20,116cc20,121cc20,129cc20,135cc20,144cc20,0ch20,12ch20,24ch20,30ch20,39ch20,46ch20,53ch20,60ch20,67ch20,73ch20,81ch20,88ch20,95ch20,102ch20,108ch20,116ch20,121ch20,129ch20,135ch20,144ch20,0eg20,12eg20,24eg20,30eg20,39eg20,46eg20,53eg20,60eg20,67eg20,73eg20,81eg20,88eg20,95eg20,102eg20,108eg20,116eg20,121eg20,129eg20,135eg20,144eg20
574,0,0.139079502,9.662655622,24.59907102,31.69029111,34.16608023,42.0734438,50.81232255,54.4674707,58.26908413,83.71435988,88.01864183,90.17620562,98.70302288,99.95532723,98.5802641,98.54527763,69.52293858,2.383173297,0.094731695,0,-0.026697969,0.052937794,0.045282221,0.166654634,0.220319939,0.301350975,0.377429104,0.486068344,0.670365334,0.768682146,0.840453148,0.794918489,0.846360254,0.785910273,0.790944338,0.757933283,0.620022821,0.477987146,0.560225773,-0.019626392,-0.011459568,0.004914426,0.03549552,0.050927825,0.069739394,0.085013919,0.094742924,0.110323139,0.122572415,0.185920238,0.23426187,0.254987359,0.234787643,0.260464311,0.213904157,0.197371289,0.122410826,-0.005720783,-0.021812757
575,0,0.152181885,9.993505539,26.15083731,33.34491693,35.8456486,43.0779684,50.23963212,56.01506952,60.85745832,88.58522652,91.44951042,93.3342945,99.11475647,99.95400685,98.29770196,98.0240832,62.42889803,1.552812071,0.093509351,0,-0.028846598,0.051703644,0.042508411,0.172154617,0.230175209,0.334052038,0.417314005,0.547195864,0.723773813,0.835108662,0.901880169,0.864762115,0.910021973,0.844809771,0.838864326,0.795439625,0.634486771,0.51728797,0.594721222,-0.017668115,-0.010667505,0.005576753,0.039777007,0.056236442,0.075967759,0.089858167,0.094971284,0.111863926,0.130864963,0.200736925,0.24802509,0.264631718,0.238544643,0.266884863,0.210775197,0.194473788,0.111694477,-0.012415672,-0.024708126
576,0.00122537,0.403759435,11.71617162,27.14317224,34.50647692,35.82894513,42.64541726,51.22910044,56.77764566,59.70601082,87.77535633,89.74458041,92.26827094,99.34940888,99.81104625,96.95212211,96.44139613,65.96128639,1.15064161,0.159910793,0,-0.028065586,0.05390873,0.047629309,0.184120989,0.246807623,0.337746716,0.403841019,0.543544483,0.70801568,0.818941402,0.884819508,0.826886606,0.875587797,0.813552952,0.803340673,0.765081406,0.625975895,0.51816287,0.592308903,-0.018214179,-0.006736391,0.010493157,0.040085509,0.057246581,0.0725106,0.087372296,0.099850461,0.116410524,0.127613842,0.196858659,0.237161323,0.255447477,0.244273961,0.264612257,0.205861285,0.185141191,0.11608582,-0.010754009,-0.020541124
577,0,0.209538281,10.16505735,27.32734385,34.66727633,36.15533015,43.3697244,50.66914994,57.47712878,61.37008906,88.79340603,90.45813739,93.73678393,99.35383244,99.66594449,95.71113881,93.58389588,58.29289059,0.9449779,0.161349468,0,-0.029133654,0.054155159,0.041278028,0.171670341,0.233399582,0.329845953,0.388557816,0.529256535,0.701909924,0.815176201,0.882779789,0.842550087,0.89003396,0.837215519,0.832058859,0.804420233,0.658525467,0.50911603,0.592678404,-0.016271919,-0.007237038,0.00656492,0.042189535,0.058006383,0.073141009,0.090114884,0.096175231,0.117151201,0.131633073,0.202353045,0.245335564,0.276464283,0.246846706,0.267189503,0.211420864,0.184994861,0.103987679,-0.014870835,-0.022440566
578,0,0.147903679,11.29690747,27.25644787,33.28943759,35.92045247,42.21286612,50.27542527,54.35948458,58.46781043,83.79283908,86.54625141,87.74389363,96.19377163,96.71896601,86.66674756,84.65426017,45.33089468,0.687090383,0.080674734,0,-0.027931166,0.056919098,0.042416573,0.168259621,0.223510933,0.309455299,0.353980303,0.488773441,0.656659889,0.773820972,0.836715031,0.784234238,0.82595005,0.777190304,0.771901512,0.739273167,0.575020552,0.466804647,0.545087385,-0.020424267,-0.010325652,0.010518659,0.042120535,0.052765656,0.074861638,0.085046433,0.093368068,0.110132389,0.121863991,0.184463784,0.228912145,0.254209131,0.228428125,0.254496634,0.183979526,0.157249019,0.084210455,-0.024369976,-0.022978811
579,0,0.164812273,9.994118224,27.00342256,32.2432556,35.76342547,43.4079934,51.63010507,55.43570579,59.55749749,88.96522164,90.20941871,91.69069589,98.69923399,99.37485627,90.40015531,86.00091449,35.02270995,0.9797287,0.08495294,0,-0.029575348,0.052450323,0.037445736,0.165644026,0.226691484,0.314352703,0.369342089,0.511317158,0.680910921,0.8083992,0.870747185,0.822230196,0.854941368,0.799287558,0.797508812,0.757053566,0.578368378,0.476281548,0.563062763,-0.018231409,-0.008722123,0.008118638,0.040423363,0.050271157,0.073187947,0.087887764,0.097298145,0.111729123,0.124862529,0.204734027,0.242440537,0.270265549,0.238398314,0.273877114,0.203465223,0.163996324,0.074644163,-0.025713246,-0.02509778
580,0,0.226693461,10.27869454,26.6658906,34.01690689,35.60785745,43.12462933,50.95185518,55.73297095,60.19073503,89.48572397,89.24849615,90.12501807,96.76856,97.23451394,75.44771773,66.36136958,14.69714982,0.591741166,0.047671434,0,-0.029457664,0.045297909,0.039144611,0.171606588,0.234440422,0.319580364,0.38935957,0.527538633,0.691100788,0.815094042,0.872331476,0.823235607,0.847658157,0.789104509,0.755499983,0.702305603,0.52375989,0.483312082,0.545474243,-0.017635383,-0.007332405,0.005787649,0.038880013,0.055033255,0.071193442,0.087163374,0.0988888,0.113749623,0.130118951,0.205325425,0.234881803,0.253619254,0.218564391,0.244650409,0.151368499,0.110302582,0.034947913,-0.026029775,-0.028001992
581,0,0.222466691,10.1791491,26.62694047,33.54366712,35.19680167,42.63571065,50.37916475,54.9073018,59.23766653,88.39654933,88.47321747,90.30688442,97.11108708,98.19174302,88.13558296,84.52654625,36.63831733,1.216278006,0.111844518,0,-0.030226469,0.050666571,0.039187193,0.16730814,0.234438896,0.310594988,0.390262985,0.537280464,0.696606874,0.810979414,0.875284386,0.821389532,0.870173979,0.800267887,0.786015987,0.741673899,0.577614546,0.490385723,0.574672413,-0.014404951,-0.007483759,0.007684096,0.039854564,0.05452019,0.071891077,0.087897874,0.098723523,0.113544911,0.130401939,0.204633445,0.234587207,0.258755773,0.227870136,0.254321575,0.186205581,0.151319653,0.0680537,-0.020207167,-0.024787875
582,0,0.235883737,10.28725095,26.88485515,33.42783112,35.29465426,42.84925623,49.79858769,55.87493023,60.77555874,90.05398143,90.21787032,93.77703287,99.30204268,99.76697716,92.64238395,88.33409541,37.68898619,0.960829142,0.115797471,0,-0.030208588,0.053480339,0.044215393,0.180762529,0.241427422,0.324749231,0.40874486,0.542458153,0.711645031,0.828340816,0.892997742,0.850117016,0.90342145,0.831685162,0.808352041,0.772909737,0.605123043,0.49774456,0.608848953,-0.01530899,-0.00737828,0.008997064,0.040816985,0.055229906,0.072498329,0.088545762,0.097435966,0.114850424,0.136242136,0.21209465,0.241130739,0.280762613,0.242089286,0.266778529,0.202895343,0.165862501,0.074622735,-0.020811053,-0.023909437
583,0.001838055,0.226133724,10.31332712,25.35413195,32.89254687,35.08335558,42.19709287,50.72132301,55.21306025,59.29287292,88.21182138,89.69507815,91.72447849,99.13795175,99.53220126,92.55745104,89.31338564,41.67962201,0.176975005,0.133235546,0,-0.028606367,0.052746916,0.046107531,0.180219269,0.239195156,0.329635048,0.40654521,0.530247259,0.699432659,0.814290857,0.8718925,0.815265465,0.871557236,0.799398136,0.784642601,0.754910707,0.602022839,0.492531109,0.581811333,-0.015282405,-0.008457793,0.010654545,0.037880454,0.056362793,0.073200665,0.088585295,0.098336294,0.115909286,0.127089545,0.203141913,0.238996968,0.265044302,0.239385635,0.262986034,0.201063707,0.164809152,0.080098413,-0.02466072,-0.021886349
584,0.000611172,0.370674444,9.457406137,26.09399829,31.62865657,35.29587058,42.11762143,50.4398311,55.96289645,60.61412958,89.40402561,90.78745113,94.06538351,99.36226333,99.73317074,94.57522906,90.18609743,43.31778692,1.173601585,0.158293607,0,-0.029900503,0.054831553,0.04566679,0.180145741,0.245501852,0.33124218,0.42322216,0.548907423,0.725563049,0.826304102,0.889390945,0.848605919,0.883949089,0.825406218,0.823698854,0.779826498,0.653353357,0.500723219,0.609596348,-0.016353227,-0.005511556,0.010383151,0.039756637,0.05140819,0.073302753,0.08848197,0.098628275,0.114791803,0.134393379,0.207777694,0.247494921,0.283445209,0.243101791,0.271955281,0.208555713,0.169414148,0.08281032,-0.01828498,-0.023438985
585,0,0.28857465,10.96504095,25.70834861,31.62322817,34.41966561,40.7950933,49.85015409,54.414132,59.24130651,87.70895085,89.49827648,92.56576095,98.35778292,99.32930473,91.36475042,87.28730376,42.28501753,1.206523396,0.113678034,0,-0.026963186,0.056558609,0.048590708,0.179025316,0.245483589,0.320773315,0.406181908,0.531395054,0.705561113,0.804291248,0.872702789,0.836512136,0.872844982,0.818125868,0.795006847,0.758230448,0.626618767,0.485692024,0.594352102,-0.016485171,-0.009809834,0.014069011,0.038854383,0.051531941,0.07156571,0.082631357,0.096533149,0.112172097,0.129459232,0.19850865,0.243410096,0.278737456,0.233445883,0.263032496,0.191484988,0.159613788,0.076544493,-0.015614687,-0.024488654
586,0,0.193130424,9.760685227,26.63427454,33.66681908,36.11932129,41.91074765,51.53182557,53.68244801,58.14567206,86.31081383,89.32381119,91.32545175,99.02681661,99.75672045,95.81462787,92.90275497,44.04084743,0.403597013,0.164405329,0,-0.028179169,0.056735039,0.047223186,0.181616879,0.245992947,0.322687578,0.408392239,0.537759161,0.706995964,0.800834131,0.871034145,0.817383003,0.861737299,0.802419949,0.797086859,0.765486908,0.624250269,0.494004488,0.588401985,-0.017969215,-0.007124621,0.011196611,0.038200576,0.054808471,0.073605709,0.084259607,0.098953456,0.106827363,0.124582976,0.188855991,0.237467304,0.254807204,0.228994802,0.264805645,0.200964734,0.169736087,0.082171686,-0.024613712,-0.020876581
587,0,0.228531517,8.33516685,26.83744241,33.31752113,36.76624038,42.1787439,50.76500279,54.04705283,58.5666966,86.21839484,88.1937108,90.56703763,98.76186347,99.68366848,96.01968017,95.18944232,47.36301162,0.32658274,0.166037643,0,-0.028735113,0.053338051,0.043162823,0.174237537,0.231630611,0.311481762,0.389269114,0.507889366,0.688387537,0.773258686,0.841435099,0.799076319,0.852967262,0.787447929,0.77787137,0.745673418,0.613515425,0.475608397,0.567240095,-0.016162403,-0.008062912,0.008505139,0.040522821,0.053242538,0.076573372,0.08494354,0.096605673,0.108086571,0.12288028,0.187761128,0.234735861,0.260694355,0.232611343,0.260754347,0.200873137,0.17675738,0.088157073,-0.024974592,-0.020114886
588,0,0.310631311,9.464758357,26.58476959,33.37235178,36.39238582,42.59627751,50.65459002,55.03166784,58.82998859,82.57822263,87.17951814,89.03803536,97.82175125,99.58485131,96.14928408,95.24218869,55.5250724,0.391403749,0.115511551,0,-0.030332565,0.052726936,0.042438555,0.167952156,0.225676441,0.310725498,0.387671232,0.50186162,0.679133463,0.767272997,0.821681309,0.787263346,0.841711617,0.768531847,0.753503132,0.708293247,0.595689011,0.475574303,0.545162106,-0.015976345,-0.006536925,0.01343611,0.038384642,0.053136744,0.076633848,0.085631229,0.09565527,0.111449875,0.123897322,0.179714635,0.231617987,0.25150463,0.225081697,0.252964139,0.194563761,0.167881787,0.091443844,-0.018907173,-0.020305285
589,0,0.173572913,8.861997311,25.92164772,33.07544582,35.49406683,43.09495499,50.91078539,55.3689728,60.21653091,84.33086019,88.98343036,90.74454537,98.67755456,99.90703234,97.07284816,96.52800584,61.53818016,0.756591983,0.121623273,0,-0.027539015,0.053362989,0.044757748,0.172305536,0.218816566,0.319098902,0.395914793,0.509122896,0.696064663,0.773075771,0.837091684,0.812365866,0.8670856,0.795305252,0.786017752,0.763486576,0.630275345,0.473014116,0.566012383,-0.015470466,-0.008357548,0.010724458,0.036499076,0.052937806,0.072828226,0.087525114,0.095608056,0.112005509,0.128052726,0.181941062,0.239093572,0.264772624,0.238038972,0.260743618,0.203813657,0.183867812,0.102470785,-0.013996293,-0.022497375
590,0,0.3970199,10.07499265,27.05617096,34.0935833,35.96667275,42.25775923,50.23720546,54.25028513,59.16608023,84.29752066,88.19914397,90.56161777,97.99836601,99.42932184,95.11878473,93.33759046,56.63404969,0.72123152,0.076396529,0,-0.027089071,0.054260302,0.046212196,0.170372963,0.225031281,0.31867218,0.410461283,0.522269249,0.702312279,0.779772472,0.854438877,0.839122963,0.89717555,0.813379335,0.817746878,0.78185482,0.646607161,0.485314989,0.57049861,-0.016834952,-0.005721365,0.01154575,0.040505193,0.056744024,0.075223573,0.087946184,0.094911709,0.109308764,0.126828074,0.179846674,0.238069817,0.26013875,0.239094198,0.260596961,0.201464981,0.180182025,0.098010056,-0.017474433,-0.029482605
591,0,0.238357169,10.00698461,26.24434666,32.29885057,34.56465821,41.33513271,48.67929336,53.24140358,57.41464243,83.73052856,86.50278601,89.70948674,98.01633184,99.73437811,94.01968023,91.06233806,52.10486206,0.490786353,0.091675834,0,-0.029017401,0.050082874,0.041673803,0.16513195,0.220955086,0.317241716,0.414907598,0.513336182,0.681999922,0.747487974,0.825878477,0.802380943,0.856088066,0.780285025,0.771008158,0.731741381,0.594394588,0.463226461,0.543680477,-0.015690779,-0.009164168,0.009802341,0.038544372,0.051786438,0.07106591,0.084005408,0.091158301,0.108094476,0.124433987,0.177751094,0.23486951,0.260484636,0.235107899,0.262772709,0.197548375,0.171275586,0.090304032,-0.018141011,-0.025704831
592,0,0.151333203,10.58794768,24.95110622,31.5482396,34.13002493,41.36475042,50.40343129,54.44259749,61.12621029,88.06150354,89.0974289,91.3167847,96.95825505,99.17333366,93.77684486,91.39086541,48.53101661,0.727328151,0.096565212,0,-0.027229261,0.050734615,0.042697906,0.166249371,0.222254419,0.323872709,0.432781982,0.537934399,0.713387203,0.784113407,0.866165447,0.850030851,0.898265171,0.833458853,0.836921406,0.796499538,0.668517303,0.494605112,0.594533777,-0.0175751,-0.011868011,0.010639494,0.034994353,0.049301557,0.069955096,0.085406162,0.097422205,0.112839408,0.133299351,0.19062604,0.248654991,0.27443251,0.232744515,0.263147593,0.199012533,0.169551477,0.087047458,-0.022544293,-0.029628793
593,0,0.144593667,8.145647486,24.96210732,30.90748362,32.89512,40.33706229,49.98301342,53.40034944,59.89164988,85.37630774,88.91753044,91.0112697,97.5568291,99.92393555,97.48416608,96.47752843,58.24727848,0.873037647,0.084550534,0,-0.027050972,0.049040127,0.043224382,0.16349988,0.218779564,0.322685814,0.425597572,0.528971767,0.694562292,0.769067287,0.860136509,0.82096796,0.872897911,0.804914713,0.794440794,0.755627775,0.630461693,0.469437313,0.560125542,-0.016752774,-0.011976096,0.006635723,0.036634635,0.048388328,0.06544102,0.082575612,0.094798952,0.108746305,0.130995184,0.182210028,0.242631033,0.264538318,0.236218721,0.263547719,0.209376588,0.179841712,0.104696363,-0.017627098,-0.026616869
594,0.000611172,0.103899279,9.92604816,25.12437506,30.70303473,33.45496564,40.26760751,48.87463904,53.03513796,58.90512097,83.77107515,88.26751068,89.53846895,97.76521174,99.80983888,95.34561431,94.73311995,48.74500838,0.49565615,0.089231145,0,-0.028057098,0.050595474,0.045827389,0.165232611,0.227293015,0.325820923,0.42443428,0.534033346,0.67824173,0.742862988,0.833179045,0.798933172,0.833599472,0.77248764,0.758983612,0.728309488,0.601613712,0.456676817,0.55911212,-0.014414974,-0.010716314,0.011287419,0.03718761,0.048854392,0.068463773,0.082716621,0.091783687,0.105922222,0.124369346,0.178236142,0.23912783,0.258855581,0.238557145,0.255797684,0.200081751,0.171479478,0.087188058,-0.021745006,-0.027534988
595,0,0.30082835,8.52735026,24.83070529,30.98308185,33.65890946,39.9136111,48.52520081,52.01897644,56.1903953,82.23653629,85.30628015,88.26781327,95.18995098,99.24474407,90.84241307,87.96144256,40.55784179,0.369762209,0.037281506,0,-0.027536249,0.051097965,0.038105297,0.15514884,0.195505476,0.304604912,0.41057477,0.522573566,0.670329666,0.745887756,0.83328414,0.794746494,0.832446909,0.782366848,0.754065323,0.714100885,0.575698328,0.446810293,0.543048,-0.020178096,-0.007471519,0.008472187,0.036598824,0.049548361,0.0698855,0.083342187,0.092075363,0.10480538,0.118935227,0.178084046,0.229375735,0.25533089,0.219791546,0.246712714,0.190379173,0.154646143,0.073360786,-0.025001314,-0.029251285
596,0,0.414787766,8.426842684,25.39542843,31.18670934,32.39098255,40.46749496,49.17372419,53.28326336,59.07083404,87.789424,90.16957543,91.17647059,96.68364889,99.7868988,90.6118809,86.83512741,34.02103338,0.671848804,0.053783156,0,-0.027703762,0.049355555,0.03952179,0.152709389,0.197499228,0.306197357,0.405170488,0.528748083,0.678939056,0.75513792,0.847584152,0.808442163,0.841024542,0.795850325,0.780957603,0.740650558,0.618598175,0.46287384,0.561341333,-0.019457642,-0.008030644,0.006691046,0.037830129,0.047125481,0.063313127,0.083313264,0.091888405,0.107716784,0.127882615,0.190920502,0.245897397,0.262312859,0.225273296,0.252676934,0.187768325,0.154909417,0.066227518,-0.026826384,-0.029137027
597,0,0.237745997,7.289113812,24.60359279,30.028959,32.08052059,39.47681332,48.44390788,53.3427164,59.47487199,87.54776666,88.73642461,89.10186925,94.08874115,98.71521768,88.54437138,86.2789209,36.24813291,0.752324341,0.09595404,0,-0.029006958,0.04417038,0.033315754,0.138208771,0.15779357,0.276047421,0.386612082,0.510347748,0.665449953,0.753106308,0.84366188,0.804760551,0.840550566,0.787904119,0.758667231,0.724375439,0.567940092,0.440977335,0.556006098,-0.01678022,-0.0094075,0.006577964,0.035893239,0.045511547,0.063213542,0.07847371,0.091689229,0.108368993,0.128446698,0.192915693,0.240758866,0.251876324,0.216606513,0.248240843,0.183729768,0.158982575,0.068736039,-0.022211691,-0.021319456
598,0.002444689,0.201573375,6.703337,24.0404596,30.31685216,31.39362761,39.72779318,48.24916887,53.20743042,60.07122231,88.74983358,89.6376224,90.27537486,94.91782007,99.28583933,90.12720737,86.19534148,37.20245697,0.797907924,0.071071464,0,-0.029762268,0.043737888,0.03073802,0.132100105,0.158061457,0.281176233,0.382828045,0.494709301,0.659049749,0.744773674,0.835673046,0.808857107,0.850306654,0.798037624,0.756460524,0.726122141,0.585622692,0.432851076,0.569786453,-0.018567888,-0.008316517,0.007786292,0.033625823,0.044079531,0.061828963,0.07969591,0.090281345,0.1071923,0.132120311,0.195732579,0.242890134,0.259991556,0.222119838,0.24504438,0.185266554,0.151741117,0.071800321,-0.019135475,-0.025787733
599,0,0.479159027,8.484462308,25.59650409,31.05197378,33.03959132,40.70955374,49.19859739,53.89114028,60.76039215,89.29664532,91.29303527,91.81902491,96.93778003,99.55096162,89.64121915,85.20951165,33.44490169,1.285779607,0.050116123,0,-0.030576706,0.047084236,0.035741806,0.149306393,0.168345165,0.290444374,0.387705183,0.516971874,0.674496412,0.754982328,0.842938662,0.80284543,0.861896563,0.792859077,0.747337723,0.713356304,0.572436523,0.438740063,0.572678566,-0.018167567,-0.00524425,0.010070429,0.037810661,0.04803149,0.065865591,0.082670622,0.092676654,0.110423639,0.133251891,0.198609814,0.25467658,0.270387471,0.243371561,0.254041761,0.18633689,0.148525581,0.064752586,-0.019712638,-0.029467352
