FID,0cc21,13cc21,25cc21,35cc21,41cc21,49cc21,55cc21,62cc21,69cc21,77cc21,84cc21,91cc21,97cc21,111cc21,116cc21,121cc21,124cc21,0ch21,13ch21,25ch21,35ch21,41ch21,49ch21,55ch21,62ch21,69ch21,77ch21,84ch21,91ch21,97ch21,106ch21,111ch21,116ch21,124ch21,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21,yield
44,0.00735222,0.525071071,12.61459479,22.78798964,27.1245237,44.99502536,61.90869087,73.13576452,87.98496516,93.22977694,94.89707068,96.97096325,97.25960101,98.97081813,99.24966407,96.18788954,91.76984469,0,0.005750294,0.030065442,0.032688178,0.051907767,0.162122905,0.236401081,0.3364003,0.399280041,0.576111197,0.541241765,0.583543718,0.617737651,0.690808535,0.690047562,0.587103963,0.721180677,-0.012049411,0.003821004,0.028469402,0.053647634,0.104842037,0.181990474,0.229058281,0.32059294,0.293750316,0.24323909,0.265094608,0.247525319,0.256429225,0.263108402,0.256328672,0.226531878,0.00775003,46.76
45,0.001838055,0.746863053,14.3092589,23.5299497,27.85185185,45.49309617,64.27494853,77.29209281,91.75816096,97.40607364,92.87474553,94.84706737,94.75195543,98.99900881,99.51410911,95.87841932,94.24125693,0,0.006362042,0.02936966,0.034083463,0.050888348,0.174090013,0.271004707,0.371869832,0.444853455,0.644313872,0.569275737,0.609609306,0.633800507,0.712675035,0.713134229,0.607486188,0.759759367,-0.0105512,0.008328874,0.030305509,0.056299064,0.107304484,0.190501973,0.249958009,0.340866059,0.319221586,0.231991798,0.259218812,0.244542137,0.261318266,0.272132576,0.254790992,0.240979329,0.010689058,48.23
46,0.017112822,0.877364964,12.95807359,22.1283341,28.31478441,45.08299158,62.71543821,74.14398276,85.8428065,92.87825853,90.80139747,94.30943962,95.01046606,98.30423832,98.26898188,95.15235457,93.35396468,0,0.005942851,0.028171437,0.036746264,0.054888204,0.17381078,0.258917004,0.370402455,0.424126595,0.590882838,0.561535835,0.60467571,0.627485633,0.713683009,0.710840046,0.617331326,0.753004253,-0.00985569,0.003529196,0.027799208,0.057710443,0.112772942,0.188214153,0.248275191,0.329904675,0.304794431,0.239436597,0.260610729,0.255430579,0.271884799,0.279675633,0.267337322,0.25383532,0.012868361,40.64
47,0.00490148,1.650573473,13.516685,22.96357112,29.38149672,44.80392633,65.56587589,75.9148487,89.29959663,96.88363343,94.3780135,96.40951463,97.01489339,99.48975161,99.20881483,95.64252943,93.3355696,0,0.007573471,0.028526779,0.033373512,0.066647753,0.171410292,0.270548671,0.349395633,0.411591381,0.591521084,0.561240554,0.609250247,0.632350028,0.713863969,0.707986116,0.597004473,0.740491688,-0.012236183,0.003469123,0.028481008,0.064758278,0.116933949,0.196366325,0.245290384,0.328872472,0.296165943,0.255520374,0.275105417,0.275096118,0.280084252,0.280021727,0.257224947,0.232521757,-0.003720578,50.97
48,0.00612685,1.361386139,16.14486325,26.95564701,34.36122542,47.99679682,69.01295685,78.00438145,92.93696696,99.02606826,98.63692556,99.04203511,99.48998179,99.90554977,99.71419327,97.75688193,94.30077043,0,0.00934517,0.031200187,0.041765299,0.082140066,0.188771695,0.304910839,0.384750903,0.464341551,0.661606669,0.653039515,0.688360274,0.709399283,0.784685552,0.767998278,0.667521,0.800859213,-0.012921519,0.00794785,0.03735888,0.081345968,0.132099569,0.214233294,0.25593999,0.352493733,0.336067349,0.288415939,0.305360317,0.298702151,0.295885116,0.289524645,0.274695277,0.247091487,0.003280956,51.99
49,0.00122537,0.874301539,15.19251925,25.79362902,31.9680107,45.04052513,64.36746397,73.56543736,88.38528297,95.45498522,96.22467079,97.89563913,97.70280661,94.16288163,99.05939264,96.4248615,94.73360656,0,0.00940967,0.029157266,0.035513617,0.078790903,0.170635194,0.274962962,0.339137316,0.412979484,0.589749515,0.543071032,0.581428885,0.613550365,0.687278211,0.683850825,0.566034377,0.717788219,-0.012356917,0.007760192,0.035200369,0.070305377,0.120100752,0.193269894,0.236066118,0.324590832,0.309624732,0.263938963,0.288294375,0.280213773,0.246840999,0.277090192,0.265674025,0.253977031,0.010573742,46.32
50,0.00857759,0.465027938,14.78486738,25.9295839,30.81725347,46.14161955,64.55628896,73.23642894,86.28040582,93.69094329,95.0112504,97.32454731,96.60130719,96.8874848,98.7841978,96.73541378,96.58933518,0,0.008431111,0.025798401,0.032206059,0.064940631,0.16210115,0.265176833,0.339315772,0.422850102,0.616229177,0.58447963,0.606508017,0.647733867,0.701022804,0.690495491,0.601996899,0.745150805,-0.012599344,0.006815907,0.035891674,0.060667876,0.120688654,0.193150818,0.231052265,0.313138187,0.294717073,0.257991999,0.27404201,0.263363302,0.250787616,0.271662116,0.262824804,0.276841998,0.015405182,43.44
51,0,0.798328595,13.00178904,22.38946664,28.59868922,42.97877516,58.36743947,65.95296595,79.34360103,87.46036012,88.11394786,92.27861079,92.8232731,94.79438075,96.52825712,91.89426073,95.17615997,0,0.007357807,0.026181241,0.032075971,0.052020896,0.13934736,0.224651024,0.299676657,0.361378253,0.529162765,0.475632489,0.508297086,0.549708128,0.624706209,0.618791938,0.530070901,0.664628804,-0.014289163,0.0056106,0.029660361,0.057559811,0.11063464,0.166991666,0.198629931,0.277070999,0.268239021,0.217737302,0.230021268,0.23316288,0.237065479,0.252282798,0.237247333,0.272864163,0.016292749,43.08
52,0.001838055,0.360258798,9.65713238,19.08123762,24.52289728,38.60321774,51.54443222,58.73204149,71.44397608,82.94436979,82.77667294,87.51419694,88.71638273,95.02996352,96.26552002,88.36673303,94.76822195,0,0.007045686,0.022460174,0.02908813,0.045701556,0.115838043,0.18506746,0.263969958,0.304545134,0.439379692,0.372840345,0.409640729,0.463653922,0.557215035,0.554174244,0.459984452,0.617304683,-0.012668153,0.00095794,0.025530638,0.04540721,0.09377113,0.142656058,0.172262251,0.242206737,0.238531843,0.19145827,0.194237366,0.210656151,0.227712274,0.240302399,0.220503062,0.258499265,0.017688556,38.77
53,0.00122537,0.431942947,11.00660066,20.66270386,27.14951989,40.07619695,54.71828742,61.51326167,73.81004767,90.04891158,83.5636987,87.20684352,90.20675808,95.6455185,96.9814566,90.21597992,95.36993097,0,0.007247109,0.025137434,0.028644703,0.052071203,0.125098199,0.208046079,0.27704674,0.338105023,0.487579376,0.428868562,0.478595108,0.528421402,0.57691294,0.568647802,0.500281394,0.62673223,-0.011875958,-0.001860289,0.025432006,0.052300487,0.101372391,0.157697037,0.187332556,0.261672676,0.245639548,0.199334651,0.199889511,0.215971172,0.236136913,0.242167279,0.227706447,0.247903794,0.017449353,43.83
54,0.00122537,0.39947064,10.79367219,20.40664533,25.99847584,39.6588124,55.11428921,64.98892533,78.45862364,93.41789841,89.30287557,92.79545698,93.04189435,96.6833317,97.20125108,93.54548996,95.42395256,0,0.0074672,0.02630475,0.033027317,0.058340982,0.132887155,0.215502381,0.297228217,0.360433459,0.530673563,0.439179361,0.497187555,0.547897995,0.602908015,0.600940108,0.524410784,0.641460419,-0.017531659,-0.004476498,0.024725819,0.049508613,0.104001835,0.156198412,0.197813094,0.276788741,0.263125628,0.223285466,0.229344562,0.234473869,0.250087291,0.243308917,0.240881085,0.245993152,0.022475587,44.54
55,0.00122537,0.29837761,11.38063806,22.20093657,27.96813234,41.07415856,58.67255661,68.21994408,82.43186942,95.38296157,92.89115829,96.51130398,95.96699882,98.96538996,98.85729643,94.21420533,96.06453428,0,0.007170049,0.02923413,0.035746887,0.067623727,0.134691939,0.221444085,0.271548182,0.347121775,0.543334186,0.396228582,0.45070982,0.499805033,0.578848183,0.571614385,0.476371884,0.61639148,-0.015328933,-0.000856483,0.028634259,0.054814547,0.109294221,0.169882193,0.2118956,0.289105296,0.26681903,0.230334446,0.23823069,0.247149929,0.258546442,0.243071958,0.234840035,0.243139967,0.016255258,44.3
56,0.000612685,0.340652877,10.79207921,21.53208352,27.65493065,40.71501371,57.17149493,69.16268291,83.04180418,96.31711905,94.13157613,97.2628049,98.03707976,99.61677089,99.37446074,96.52765755,96.9377597,0,0.005714695,0.026323315,0.030637044,0.068952315,0.144568875,0.220536113,0.291497886,0.359697938,0.572427392,0.460737497,0.501672328,0.560525119,0.633166313,0.622866809,0.535570681,0.658021271,-0.011697625,-0.002307502,0.028717387,0.058613293,0.106101431,0.16410777,0.211614922,0.295337796,0.272898763,0.239179358,0.248516634,0.269185573,0.267145604,0.24884519,0.26079911,0.252524525,0.011703627,45.01
57,0,0.424590726,13.20520047,24.34811766,30.12284713,43.81385134,60.38562396,71.54718534,86.73756265,98.88094598,98.41117979,99.55319833,99.48783885,99.7665885,99.94947595,98.5962741,97.54046918,0,0.00549627,0.03026467,0.03613016,0.073369704,0.153952524,0.240841389,0.308124423,0.396520734,0.614065588,0.535020769,0.571401596,0.621109486,0.663814008,0.659708261,0.582743526,0.691247344,-0.009732776,0.00325288,0.033735871,0.060639177,0.116905756,0.176691025,0.224741235,0.309774011,0.287256181,0.259078175,0.267567694,0.288081765,0.235684305,0.255512983,0.279816628,0.250542074,0.019396719,47.39
58,0.00612685,0.310018626,12.75577558,22.6544734,27.56978654,40.19995632,56.13494683,67.30976386,80.97420853,92.72883633,94.20048374,95.8094932,96.70105515,96.57114226,98.53587745,96.90962604,95.69025022,0,0.005437622,0.028864114,0.032184884,0.057497554,0.133678123,0.216737047,0.287460357,0.369613409,0.552477956,0.48839125,0.531341732,0.573221684,0.619548619,0.622352719,0.53996557,0.64661324,-0.010607813,0.004439617,0.031956609,0.051743716,0.098502822,0.160703063,0.206520393,0.284467965,0.262837499,0.240420893,0.245712072,0.261330605,0.188188702,0.236544877,0.259150654,0.245045602,0.023732603,50.26
59,0,0.170326439,10.19251925,19.96959192,24.74317939,39.20260137,52.86246446,64.35305394,77.96968434,91.1840903,89.94749812,92.97812807,96.43737276,98.60061664,98.97756687,97.75904605,97.5101714,0,0.005761484,0.025706327,0.028876713,0.044428542,0.119606823,0.181358337,0.262748539,0.320544928,0.491652876,0.386455715,0.450173408,0.495311528,0.559374452,0.568811715,0.482552409,0.610244155,-0.015314584,0.000951039,0.028315699,0.04673215,0.094511233,0.146399513,0.190536603,0.270376563,0.247837916,0.2130505,0.226082414,0.244247109,0.233484507,0.236425564,0.265497833,0.25743714,0.021963816,40.67
60,0,0.20708754,10.86596902,19.51409846,26.31306203,40.41410857,56.08299719,64.62582152,78.16831683,90.86697124,87.03036818,90.6557377,95.02541757,98.24669967,97.9252889,96.97238573,97.02648892,0,0.005133354,0.025688626,0.029397385,0.055287912,0.126352757,0.18685849,0.270249307,0.32137984,0.481042504,0.352657825,0.439974904,0.480764955,0.538047194,0.548954248,0.467237681,0.598046899,-0.012995118,0.001976185,0.024134237,0.050030954,0.099372789,0.157040894,0.193060085,0.271537155,0.244396359,0.206297845,0.220485464,0.240640953,0.242169365,0.234790176,0.266647756,0.263840348,0.019826522,43.52
61,0,0.40069601,11.96980809,21.276025,26.6630177,40.59356565,55.97306637,65.91241936,79.33015524,89.82746574,88.92985757,91.75744372,94.3972999,98.20544554,97.11152916,96.42594356,97.18879848,0,0.005387794,0.024493812,0.027573762,0.05977124,0.131918818,0.192071572,0.274618208,0.327031493,0.475752771,0.396476775,0.466552764,0.514484286,0.559381664,0.571471274,0.482683867,0.60224086,-0.008219988,0.004301086,0.02936616,0.052643728,0.099712074,0.157853812,0.195223317,0.27504459,0.251115739,0.227105319,0.232021853,0.249749869,0.258954287,0.240940243,0.27044481,0.26770252,0.026820011,40.76
62,0.000612685,0.854695618,12.9006234,23.04160951,29.15470203,42.66786382,59.43718753,69.32587542,84.41696892,93.68126848,92.4975892,95.49983928,97.22490089,99.2854731,98.67450388,96.86093317,97.89863227,0,0.006126839,0.028736519,0.032861732,0.061482206,0.138673827,0.198631108,0.273921102,0.348149836,0.52300173,0.409692466,0.506504774,0.540926337,0.594498694,0.608516693,0.502274156,0.635369182,-0.006918499,0.002968023,0.031329494,0.059518345,0.10999123,0.176982999,0.217623472,0.303889543,0.288571686,0.255543888,0.258734256,0.273798704,0.285952926,0.254227877,0.263486564,0.278762519,0.019775784,42.65
63,0.00245074,1.213729046,15.15782766,24.06373533,31.22024082,45.87529423,62.18127368,75.37793055,88.02346901,96.94275732,97.19000269,98.45280189,98.76970396,99.65259684,99.40983607,98.12370152,98.55371009,0,0.005586002,0.031264737,0.037510708,0.064749427,0.154052764,0.222562253,0.328535467,0.400685489,0.613543034,0.550207317,0.608638525,0.643886983,0.681580544,0.694102943,0.591574669,0.717291594,-0.005033769,0.007056139,0.031724982,0.06355197,0.119196415,0.185408458,0.246816829,0.323633552,0.324692249,0.303858072,0.295816004,0.301834702,0.302435964,0.270679533,0.275926858,0.28043142,0.022036402,48.42
64,0.00245074,0.677629644,16.09583181,24.73037647,30.9548136,46.33514524,61.65081855,75.78581717,89.77936683,98.44665413,97.51249664,97.90251613,99.1856852,99.70470731,99.58261432,98.82596087,98.48402874,0,0.005243708,0.027141519,0.033933077,0.063356072,0.156181455,0.225658834,0.333169788,0.424103707,0.642999291,0.623783112,0.656694293,0.697354317,0.741911054,0.749503613,0.65660882,0.777060568,-0.007451922,0.008947516,0.034207538,0.063819513,0.121694908,0.184862271,0.254550576,0.33333993,0.333013803,0.317338079,0.298498839,0.315503567,0.309134513,0.280270875,0.285406411,0.283909947,0.015942071,37
65,0.00122537,1.362611509,15.24385772,24.35848194,30.04481024,45.81159455,60.65762132,75.36643226,87.02664711,98.96909433,95.95199829,96.69023894,98.45572216,97.56057843,99.26256383,97.48853012,98.56301939,0,0.007193755,0.029647509,0.038063105,0.064252347,0.165332526,0.233536959,0.337281615,0.424747884,0.642327487,0.60471499,0.657723784,0.697605312,0.753300488,0.765183806,0.673711061,0.786739111,-0.003891733,0.007438236,0.033959001,0.061252829,0.118321799,0.182002977,0.249294296,0.318697542,0.330048889,0.292091578,0.302351087,0.302538425,0.293101549,0.283119828,0.29070425,0.294695288,0.027931331,33.27
66,0.000612685,0.844892658,13.00975395,20.98338668,26.95808566,42.51862457,58.17995785,71.75859642,84.88260955,98.38538027,92.65681268,96.29058181,96.90024644,98.11456393,98.89169578,97.41819598,98.83678151,0,0.005088582,0.027071409,0.029025158,0.04680429,0.147105202,0.19993861,0.286789447,0.373965889,0.597306252,0.533708155,0.594359636,0.629239678,0.680263519,0.718629539,0.624700665,0.758729279,-0.003895721,0.006332496,0.02602124,0.053719673,0.104009263,0.170474663,0.230133772,0.307134837,0.337640584,0.283851385,0.303996325,0.292596132,0.282397389,0.299068272,0.306567371,0.314782441,0.048139356,39.03
67,0,0.014704441,5.660066007,13.91656024,19.9367512,37.24125798,50.41743063,64.68512848,80.06722895,94.7788229,89.89733942,95.93852792,95.99513008,97.62245961,98.81578947,97.2537223,98.77804142,0,0.004679045,0.015712114,0.011620238,0.028436059,0.107340865,0.15871425,0.247463301,0.33578229,0.562422097,0.472197771,0.547650516,0.587434351,0.63221544,0.68982029,0.593687654,0.756466568,-0.009334772,-0.005155168,0.014326336,0.032165878,0.080376081,0.134607464,0.191476569,0.282324106,0.321911246,0.261377215,0.301159292,0.281115621,0.273487389,0.299822301,0.311310351,0.33074829,0.050167747,30.91
68,0.00245074,0.000612685,1.459479281,5.500990703,9.262002743,22.52663253,33.21794432,44.83363794,65.41559712,83.8452029,83.62905818,92.16114861,94.19907854,96.59110648,98.41117979,95.92494806,98.39097126,0,0.004594592,0.010818634,0.008853154,0.019102691,0.061227825,0.096169099,0.156935394,0.228677481,0.378788233,0.308357775,0.441678017,0.508623183,0.554818988,0.632566929,0.546085775,0.712654948,-0.013012916,-0.011127766,0.00698296,0.013231535,0.034548011,0.071762823,0.110375404,0.199792519,0.250381768,0.213798851,0.259185374,0.252338648,0.249428526,0.298472434,0.30427888,0.33817032,0.042150591,26.66
69,0,0.007964905,0.463189883,1.358939186,3.324493217,10.57232643,17.398851,24.11791114,38.46130281,54.3681806,57.39854878,69.26497375,72.71989406,79.94180997,84.22359581,79.89201004,87.71857687,0,0.004032321,0.008217669,0.00606339,0.014086762,0.025309168,0.067527786,0.103405617,0.172921702,0.203885317,0.175237998,0.306178093,0.387684137,0.421416581,0.526033103,0.444488913,0.577417374,-0.0115292,-0.009734289,0.000913104,-0.000627922,0.006437008,0.027724892,0.046906568,0.102941237,0.133964881,0.128791019,0.162754744,0.168555498,0.177087203,0.203264758,0.21932812,0.247443736,0.043088056,20.16
70,0.09251544,0.209538281,0.400928982,0.244474928,0.665936873,3.256570167,5.031982159,6.978250082,11.7650654,18.29723193,20.68153722,24.97650476,29.06996678,36.90596782,42.10094909,38.33702449,46.9107081,0,0.051616907,0.019100044,0.023074625,0.018129915,0.029383501,0.196277678,0.107717492,0.193754703,0.09967383,0.078327455,0.136658654,0.203404844,0.239932939,0.313631654,0.259628981,0.311047852,-0.007126438,-0.010118585,-0.004796654,-0.003904608,-0.003027508,0.00190746,0.009041385,0.022771595,0.03454176,0.033117924,0.039956417,0.051135357,0.071065575,0.078017771,0.080853961,0.097289823,0.026295891,13.36
71,0,0.023894716,0.111844518,0.136836344,0.74439872,2.612053761,4.719471947,6.825141308,10.76518763,16.41171728,19.64534448,24.31479696,31.09075324,38.45752996,44.98253158,45.95091759,53.42581371,0,0.005299373,0.00915883,0.005431716,0.01737169,0.014395844,0.043381605,0.061516922,0.12004102,0.119557984,0.093898371,0.178377017,0.258644432,0.266835153,0.400512934,0.364340365,0.47452572,-0.014151854,-0.014825629,-0.003074975,5.18E-05,-0.009024128,0.000215863,0.010141129,0.022214491,0.035262816,0.036955897,0.037443455,0.061365791,0.083345644,0.102340601,0.126761213,0.149176553,0.045048758,12.52
72,0,0,0.081487109,0.314586191,1.307727481,4.4474508,7.675105382,12.33043753,18.79656406,29.78446654,32.76323569,43.41278995,51.66602589,61.00073823,71.13783434,70.3839162,78.68097498,0,0.005718813,0.010713382,0.006379697,0.027455365,0.014987445,0.039608907,0.061724968,0.120099247,0.12862727,0.105507925,0.207510918,0.280403852,0.315230846,0.424333066,0.392338395,0.503606379,-0.016582744,-0.017678957,-0.00152037,-0.003947962,-0.006156491,0.00248995,0.020350963,0.042984881,0.063865088,0.059808105,0.080887012,0.104034998,0.139473334,0.16649659,0.190758422,0.212705657,0.056551971,20.19
73,0,0.000612685,0.67473414,1.67413504,4.140363681,8.874881701,14.31609828,20.19825468,29.41816404,51.54205859,50.26498253,61.69720347,69.88856745,76.56005732,83.27223865,80.30968663,83.75930575,0,0.005137867,0.014238731,0.007045429,0.038506772,0.032360714,0.073331378,0.103297487,0.159359366,0.208754241,0.182325318,0.2831707,0.373982579,0.431549698,0.53428036,0.476106972,0.563146532,-0.019708676,-0.017759819,0.000552377,-0.001844744,0.006392407,0.025852665,0.041872498,0.081738226,0.11506182,0.100605324,0.124205634,0.152857184,0.188334242,0.209933549,0.222063795,0.222652987,0.056455981,40.94
74,0.898196255,0.218728556,2.09265371,3.800030483,7.153787532,23.84309253,45.04460347,37.36459254,49.64246425,60.9975813,46.82631523,49.95071253,55.49040967,57.67109606,58.49932814,63.95429363,81.13205506,0,0.057679396,0.024666518,0.027328167,0.03038168,0.058688439,0.089661352,0.137394145,0.208872557,0.406899661,0.357921302,0.473070472,0.52300185,0.54271543,0.603093028,0.516890824,0.496821851,-0.006803069,-0.01075545,0.005025704,0.00818502,0.035073753,0.088012427,0.088328958,0.151361898,0.166510865,0.10642866,0.12003547,0.134735316,0.152397558,0.14320226,0.145957977,0.177701786,0.085790507,26.31
