FID,0eg21,13eg21,25eg21,35eg21,41eg21,49eg21,55eg21,62eg21,69eg21,77eg21,84eg21,91eg21,97eg21,106eg21,111eg21,116eg21,124eg21
54,-0.017531659,-0.004476498,0.024725819,0.049508613,0.104001835,0.156198412,0.197813094,0.276788741,0.263125628,0.223285466,0.229344562,0.234473869,0.250087291,0.243308917,0.240881085,0.245993152,0.022475587
55,-0.015328933,-0.000856483,0.028634259,0.054814547,0.109294221,0.169882193,0.2118956,0.289105296,0.26681903,0.230334446,0.23823069,0.247149929,0.258546442,0.243071958,0.234840035,0.243139967,0.016255258
56,-0.011697625,-0.002307502,0.028717387,0.058613293,0.106101431,0.16410777,0.211614922,0.295337796,0.272898763,0.239179358,0.248516634,0.269185573,0.267145604,0.24884519,0.26079911,0.252524525,0.011703627
57,-0.009732776,0.00325288,0.033735871,0.060639177,0.116905756,0.176691025,0.224741235,0.309774011,0.287256181,0.259078175,0.267567694,0.288081765,0.235684305,0.255512983,0.279816628,0.250542074,0.019396719
58,-0.010607813,0.004439617,0.031956609,0.051743716,0.098502822,0.160703063,0.206520393,0.284467965,0.262837499,0.240420893,0.245712072,0.261330605,0.188188702,0.236544877,0.259150654,0.245045602,0.023732603
59,-0.015314584,0.000951039,0.028315699,0.04673215,0.094511233,0.146399513,0.190536603,0.270376563,0.247837916,0.2130505,0.226082414,0.244247109,0.233484507,0.236425564,0.265497833,0.25743714,0.021963816
60,-0.012995118,0.001976185,0.024134237,0.050030954,0.099372789,0.157040894,0.193060085,0.271537155,0.244396359,0.206297845,0.220485464,0.240640953,0.242169365,0.234790176,0.266647756,0.263840348,0.019826522
61,-0.008219988,0.004301086,0.02936616,0.052643728,0.099712074,0.157853812,0.195223317,0.27504459,0.251115739,0.227105319,0.232021853,0.249749869,0.258954287,0.240940243,0.27044481,0.26770252,0.026820011
62,-0.006918499,0.002968023,0.031329494,0.059518345,0.10999123,0.176982999,0.217623472,0.303889543,0.288571686,0.255543888,0.258734256,0.273798704,0.285952926,0.254227877,0.263486564,0.278762519,0.019775784
63,-0.005033769,0.007056139,0.031724982,0.06355197,0.119196415,0.185408458,0.246816829,0.323633552,0.324692249,0.303858072,0.295816004,0.301834702,0.302435964,0.270679533,0.275926858,0.28043142,0.022036402
64,-0.007451922,0.008947516,0.034207538,0.063819513,0.121694908,0.184862271,0.254550576,0.33333993,0.333013803,0.317338079,0.298498839,0.315503567,0.309134513,0.280270875,0.285406411,0.283909947,0.015942071
65,-0.003891733,0.007438236,0.033959001,0.061252829,0.118321799,0.182002977,0.249294296,0.318697542,0.330048889,0.292091578,0.302351087,0.302538425,0.293101549,0.283119828,0.29070425,0.294695288,0.027931331
66,-0.003895721,0.006332496,0.02602124,0.053719673,0.104009263,0.170474663,0.230133772,0.307134837,0.337640584,0.283851385,0.303996325,0.292596132,0.282397389,0.299068272,0.306567371,0.314782441,0.048139356
67,-0.009334772,-0.005155168,0.014326336,0.032165878,0.080376081,0.134607464,0.191476569,0.282324106,0.321911246,0.261377215,0.301159292,0.281115621,0.273487389,0.299822301,0.311310351,0.33074829,0.050167747
68,-0.013012916,-0.011127766,0.00698296,0.013231535,0.034548011,0.071762823,0.110375404,0.199792519,0.250381768,0.213798851,0.259185374,0.252338648,0.249428526,0.298472434,0.30427888,0.33817032,0.042150591
69,-0.0115292,-0.009734289,0.000913104,-0.000627922,0.006437008,0.027724892,0.046906568,0.102941237,0.133964881,0.128791019,0.162754744,0.168555498,0.177087203,0.203264758,0.21932812,0.247443736,0.043088056
70,-0.007126438,-0.010118585,-0.004796654,-0.003904608,-0.003027508,0.00190746,0.009041385,0.022771595,0.03454176,0.033117924,0.039956417,0.051135357,0.071065575,0.078017771,0.080853961,0.097289823,0.026295891
71,-0.014151854,-0.014825629,-0.003074975,5.18E-05,-0.009024128,0.000215863,0.010141129,0.022214491,0.035262816,0.036955897,0.037443455,0.061365791,0.083345644,0.102340601,0.126761213,0.149176553,0.045048758
72,-0.016582744,-0.017678957,-0.00152037,-0.003947962,-0.006156491,0.00248995,0.020350963,0.042984881,0.063865088,0.059808105,0.080887012,0.104034998,0.139473334,0.16649659,0.190758422,0.212705657,0.056551971
73,-0.019708676,-0.017759819,0.000552377,-0.001844744,0.006392407,0.025852665,0.041872498,0.081738226,0.11506182,0.100605324,0.124205634,0.152857184,0.188334242,0.209933549,0.222063795,0.222652987,0.056455981
74,-0.006803069,-0.01075545,0.005025704,0.00818502,0.035073753,0.088012427,0.088328958,0.151361898,0.166510865,0.10642866,0.12003547,0.134735316,0.152397558,0.14320226,0.145957977,0.177701786,0.085790507
75,-0.008773508,-0.001845621,0.017120885,0.033570223,0.066158213,0.116451859,0.144220814,0.223214149,0.239483729,0.243021727,0.224814773,0.229527444,0.225506619,0.231684372,0.256968677,0.260570675,0.03343574
76,-0.009960408,-0.001405384,0.017046724,0.031488169,0.059299476,0.114543475,0.145567104,0.224811375,0.234367982,0.210210741,0.22184971,0.220838875,0.191374421,0.232251659,0.25195086,0.239611983,0.036903031
77,-0.008531541,-0.003783106,0.021113867,0.038761783,0.072071679,0.127844587,0.170375586,0.253805429,0.278633446,0.249214724,0.266469419,0.261099786,0.251614124,0.266967416,0.276105404,0.261836678,0.036673859
78,-0.011149517,-0.004962692,0.016346438,0.034987811,0.06057908,0.116086505,0.154212698,0.244305372,0.26095897,0.242861092,0.257645875,0.247970387,0.250306547,0.269540131,0.277148128,0.276423156,0.024983203
79,-0.007240007,-0.0025347,0.016993921,0.034763064,0.069147296,0.114320368,0.157378122,0.245094389,0.265885979,0.221405908,0.241524607,0.23438935,0.229610324,0.271175414,0.271010965,0.281824052,0.02732732
80,-0.009879517,0.002760645,0.018082915,0.034982502,0.072055183,0.121251978,0.163307667,0.245865077,0.258053154,0.222964019,0.228373677,0.233246371,0.238177359,0.267302126,0.264610916,0.275282234,0.021664374
81,-0.007657621,0.007443937,0.031578928,0.061000798,0.113666408,0.182173535,0.246977091,0.328442335,0.350034833,0.283203065,0.28523609,0.27699396,0.258784771,0.273530304,0.270120919,0.254324377,0.007001797
82,-0.008202081,0.015126368,0.036414575,0.073084801,0.129518524,0.204215616,0.271916956,0.354711533,0.382380515,0.304495782,0.299098223,0.297186613,0.268324792,0.27394107,0.262851536,0.245203361,0.007624373
83,-0.009686612,0.013904002,0.039438386,0.072271287,0.130418643,0.209196359,0.272652537,0.347994089,0.351825178,0.313002855,0.287664622,0.293490916,0.269279659,0.275004238,0.276212245,0.258010477,0.01039448
84,-0.01522755,0.005010436,0.020794977,0.033819627,0.077078566,0.134889305,0.17299673,0.260262847,0.254518956,0.251253515,0.23920916,0.265272111,0.23913832,0.27230233,0.268253177,0.250582457,0.027736567
85,-0.007192636,0.007954035,0.025060279,0.041418567,0.085789151,0.150881246,0.187430829,0.270339459,0.26440528,0.258409292,0.237596482,0.261592418,0.207788244,0.243289977,0.250630945,0.220891818,0.00992695
86,-0.002449618,0.011585396,0.039806832,0.073603667,0.130439326,0.213950977,0.275476336,0.368081897,0.358750552,0.314622402,0.298900992,0.285312563,0.277168006,0.263525635,0.279575437,0.241264582,-0.000972135
87,-0.007994783,0.013988822,0.037228353,0.070641898,0.138528198,0.219290569,0.267146289,0.360950232,0.347360134,0.287391007,0.304006726,0.280658692,0.275446743,0.263993829,0.256992698,0.214887485,-0.005601872
88,-0.010029929,0.017472815,0.048986703,0.082331657,0.148749679,0.237929851,0.31658569,0.402574033,0.36923033,0.319102198,0.322312057,0.292501926,0.283667207,0.272537142,0.265214086,0.230544701,0.002183246
89,-0.007608117,0.02022285,0.04611212,0.082351401,0.139958158,0.222657397,0.302212805,0.380396366,0.356496811,0.317023546,0.317557067,0.298610955,0.284172386,0.281528085,0.271123588,0.235278577,0.002658029
90,-0.005380926,0.012091683,0.044172831,0.075729363,0.141278312,0.225761637,0.313455075,0.402789325,0.38351813,0.328784615,0.324335724,0.308401436,0.29889977,0.291936636,0.28929171,0.254097968,0.005924877
91,-0.005341067,0.011287623,0.038216766,0.065182462,0.126954406,0.215534642,0.263264447,0.360550791,0.35446018,0.326925129,0.32379657,0.312967598,0.303410232,0.301747561,0.290735036,0.249657691,-0.004077477
92,-0.00966913,0.006271868,0.041225187,0.066144735,0.129943043,0.213573292,0.254132003,0.358407825,0.355235577,0.322954267,0.327139318,0.315269619,0.305380344,0.290237278,0.281218827,0.242533103,0.002296764
93,-0.010316223,0.010472673,0.039558619,0.069596663,0.136620298,0.204217643,0.247374713,0.348606288,0.345025986,0.309202164,0.318895668,0.300568223,0.289607286,0.292404324,0.273572415,0.254850388,0.006460219
94,-0.005647197,0.00962776,0.041163113,0.074124247,0.13440299,0.204678163,0.247807771,0.342685252,0.341363043,0.299139619,0.304459602,0.286463588,0.269441515,0.28818506,0.265862018,0.258371681,0.006826126
95,-0.009009169,0.010359528,0.040718257,0.071235061,0.135007456,0.198455736,0.246703476,0.334600061,0.334370732,0.280741394,0.293456972,0.275357276,0.276305616,0.280735254,0.257020742,0.251875639,0.006701972
96,-0.010261885,0.011674548,0.042476669,0.066898309,0.132071108,0.202464044,0.257971406,0.34763813,0.357956707,0.295190096,0.288723975,0.286818743,0.283336699,0.27775231,0.256124288,0.242781207,0.010181956
97,-0.011960843,0.009290147,0.04661461,0.078488775,0.14100945,0.214391172,0.269712329,0.35691312,0.379414618,0.304952085,0.291734844,0.289517879,0.290691644,0.276981473,0.268119812,0.255086899,0.01030054
98,-0.011061173,0.002487964,0.034090903,0.069679625,0.120751761,0.188659444,0.237258345,0.315806955,0.33466965,0.289577097,0.280098557,0.285825223,0.287622094,0.270344287,0.269785643,0.248906389,0.013989456
99,-0.012355991,0.006120962,0.033577144,0.063942485,0.113517962,0.182155266,0.220570534,0.305493087,0.295190275,0.279442251,0.281183302,0.28586629,0.286975354,0.263440043,0.273373455,0.243346885,0.008912087
100,-0.011116948,0.000384362,0.032852568,0.062536806,0.108809672,0.183429554,0.22544159,0.309273183,0.305660367,0.281633884,0.284822851,0.29620555,0.283574194,0.267377406,0.297578335,0.257570744,0.015601257
101,-0.015188608,0.000509522,0.032265093,0.059598092,0.112926327,0.181665748,0.231779277,0.312739968,0.317799568,0.281222373,0.29172188,0.295230389,0.269993931,0.264152199,0.297674924,0.25497523,0.016381957
102,-0.012563662,0.000875353,0.031024517,0.060007062,0.114668787,0.176658809,0.232980832,0.315730989,0.326449662,0.279680282,0.292249531,0.292617768,0.273895621,0.257281691,0.280328155,0.263748467,0.019469501
103,-0.012941668,0.005797228,0.037806671,0.063786373,0.12435431,0.191879004,0.245909706,0.334729582,0.343282074,0.305629015,0.30481711,0.307726204,0.292923957,0.266430646,0.28879717,0.26971212,0.017730573
104,-0.011272018,0.006928715,0.035564169,0.067655176,0.129689038,0.199731901,0.252071142,0.342708588,0.352258265,0.313353866,0.305346847,0.315872848,0.30320102,0.26368463,0.303965449,0.269881576,0.018656554
105,-0.009116522,0.007054562,0.035313245,0.069804616,0.127496585,0.200357005,0.245261788,0.334520131,0.341798753,0.318062901,0.306216866,0.316669047,0.316090196,0.271579981,0.314973414,0.274163812,0.023735842
106,-0.008932964,0.005924982,0.032627434,0.060786787,0.120409243,0.19510372,0.245251819,0.338057786,0.363057226,0.336522251,0.322051734,0.326087922,0.326994866,0.284569204,0.319925398,0.295483917,0.018238377
107,-0.006485002,0.013315501,0.040919084,0.076599374,0.138167202,0.209612787,0.28090483,0.379803181,0.39937529,0.361577839,0.34857443,0.347355247,0.339749843,0.297160327,0.307840377,0.305869401,0.029060675
108,-0.006030328,0.00902923,0.040199146,0.07313814,0.13533774,0.209378183,0.286139816,0.370767593,0.402676195,0.373338878,0.349251658,0.341403782,0.330759257,0.307507724,0.304585189,0.30932197,0.029501053
109,-0.007078065,0.008696442,0.037711058,0.065352038,0.126377672,0.195065141,0.261376143,0.350777924,0.38743639,0.338295788,0.34472537,0.324763954,0.311036587,0.307147205,0.318347931,0.32777983,0.038684484
110,-0.010234472,0.002965942,0.027866637,0.053733476,0.11234659,0.182240292,0.247009262,0.337617218,0.370076835,0.314774305,0.349890471,0.311629415,0.300792277,0.302131087,0.310146064,0.314217746,0.039387822
111,-0.01241676,0.00036667,0.021398764,0.042678259,0.094744645,0.162388518,0.221747711,0.320894778,0.365093976,0.313022286,0.349268347,0.308775783,0.297247857,0.303499162,0.308810383,0.316326261,0.035754308
112,-0.012494513,-0.007406278,0.014306903,0.024909673,0.063705809,0.116285928,0.164944291,0.250646621,0.304332316,0.255744338,0.290651828,0.281471699,0.270856053,0.293233991,0.302304924,0.319186628,0.037603945
113,-0.016327031,-0.012426702,-0.000956299,0.006874877,0.017231563,0.037780169,0.059972413,0.118094124,0.148770541,0.14064917,0.181547508,0.199196234,0.225156575,0.274835795,0.293000996,0.308386683,0.051776454
114,-0.016997768,-0.017300146,-0.006291989,-0.005380315,-0.005049069,0.001812637,0.016081259,0.040684402,0.050142698,0.045114793,0.064785048,0.081372201,0.107096791,0.136699736,0.142134145,0.156369388,0.03158737
115,-0.014405843,-0.016815875,-0.001271111,-0.00539284,-0.005441866,0.005418313,0.028829068,0.052846443,0.066792384,0.06482742,0.082837701,0.094615914,0.118639864,0.128506929,0.135082483,0.147489235,0.028503446
116,-0.017917978,-0.017673654,0.000727868,-0.000650389,-0.000350296,0.025814958,0.050848059,0.104197398,0.128068656,0.110626526,0.140951619,0.149722517,0.172243282,0.179144531,0.194529176,0.199180454,0.027750792
117,-0.020775378,-0.014927183,0.00397356,0.001710555,0.007633516,0.027600186,0.045548633,0.103580423,0.128549084,0.107895628,0.128545374,0.146492273,0.168052241,0.167219937,0.176540554,0.185176328,0.027724693
118,-0.014035339,-0.010554319,0.002925567,0.004394889,0.01570911,0.048482373,0.045252208,0.092000403,0.114164889,0.0923068,0.106109262,0.122833714,0.148479477,0.131508768,0.139669672,0.164523542,0.050810114
119,-0.008634632,-0.00524213,0.01612431,0.017994691,0.05186297,0.087938517,0.108291127,0.177531376,0.169182256,0.179118261,0.184155107,0.197564766,0.200755045,0.228953004,0.258490771,0.267598778,0.038425602
120,-0.006895737,0.001231076,0.025453532,0.040639084,0.080714755,0.139539182,0.17820476,0.264031559,0.285705388,0.255461633,0.235076025,0.245956257,0.232737094,0.25446704,0.270866305,0.249541119,0.023931365
121,-0.006110955,0.017224958,0.043415025,0.073062733,0.127207115,0.203100875,0.247301519,0.339721084,0.364037544,0.340879887,0.303151906,0.30599001,0.27778396,0.285215765,0.294857681,0.230626449,0.006603612
122,-0.007829871,0.010941422,0.039060965,0.063386045,0.124505229,0.197548911,0.248655796,0.359246224,0.369368732,0.34644118,0.306188643,0.302867889,0.275027364,0.278096646,0.284968168,0.235003412,0.008582257
123,-0.007314449,0.005178457,0.033308193,0.052045949,0.097181007,0.16245994,0.193762884,0.290977448,0.290364206,0.286563069,0.279656917,0.262046278,0.201073945,0.253373653,0.256449759,0.216239333,0.0103789
124,-0.001370651,0.003223901,0.028864192,0.055830497,0.105542049,0.168342367,0.210357279,0.317764997,0.319070518,0.282623351,0.293262333,0.274258703,0.258937538,0.270104796,0.268874615,0.232455581,0.007673384
125,-0.004317155,0.00483963,0.030671163,0.050269678,0.10249541,0.159667388,0.195646927,0.295557976,0.299575984,0.255361706,0.264157832,0.238287807,0.242470101,0.254191995,0.249308169,0.235736519,0.014330707
126,-0.004647529,-0.001986384,0.023907945,0.039186098,0.084918991,0.14248538,0.170010835,0.267873615,0.268052965,0.221452668,0.242455214,0.232919917,0.222135067,0.253115505,0.254698724,0.241931289,0.019494019
127,-0.000753634,0.003453561,0.024923317,0.044507787,0.086734161,0.145344764,0.176986933,0.259589523,0.27247116,0.237143323,0.246549904,0.242572859,0.232183412,0.250747442,0.249518856,0.23318328,0.018105416
128,-0.003466036,0.000323426,0.021376252,0.041056357,0.07685782,0.128605798,0.152657285,0.240890771,0.253004819,0.227093652,0.227574527,0.2384343,0.237802893,0.256458074,0.263551831,0.235834956,0.02624556
129,-0.009804216,0.003355346,0.024842324,0.044785574,0.090375736,0.147140637,0.184894115,0.2924743,0.30954513,0.274753064,0.251023918,0.271746367,0.258855134,0.272769451,0.279066771,0.244458601,0.02939905
130,-0.011584506,0.002753536,0.025346087,0.051265266,0.1025602,0.171866506,0.212904617,0.322979212,0.329629481,0.294590384,0.267256021,0.285493791,0.265031099,0.269297481,0.267940104,0.232710853,0.017684303
131,-0.00897373,0.007420067,0.02677902,0.046234146,0.09471292,0.14972429,0.191670373,0.275238663,0.272064507,0.256758273,0.243526205,0.253863424,0.254076928,0.251859844,0.2609016,0.214953139,0.009974608
132,-0.00457073,0.009032363,0.035662297,0.061062682,0.116161451,0.172250226,0.215232566,0.310311824,0.290920883,0.263723254,0.260681987,0.253467351,0.25446704,0.242992878,0.254110247,0.217634648,0.003782005
133,-0.005007982,0.011372216,0.046793122,0.070129998,0.140671089,0.213934407,0.284983546,0.383927166,0.367239356,0.309063822,0.301075429,0.281264693,0.277462006,0.254351407,0.266923994,0.224823639,-0.003493469
134,-0.005929144,0.013622572,0.050760251,0.081668481,0.15096882,0.227142483,0.294712842,0.392033935,0.374196231,0.313057542,0.311864108,0.282155037,0.281570345,0.260520756,0.273415297,0.230199292,-0.00426374
135,-0.009530783,0.017603377,0.052451476,0.085285366,0.146980405,0.231226936,0.30196622,0.3928729,0.381070375,0.323037028,0.316817403,0.29229784,0.290002465,0.269787222,0.273252428,0.226875067,-0.000866326
136,-0.005553905,0.014626518,0.042065572,0.082112238,0.142776653,0.225903481,0.304683477,0.392882705,0.376343042,0.33255434,0.32131201,0.306159854,0.296422929,0.282874495,0.293078572,0.234355941,0.00331738
137,-0.009683331,0.013484599,0.043702476,0.073212676,0.142180622,0.216911644,0.301697016,0.374684006,0.370568991,0.33357048,0.325087458,0.314431608,0.298289597,0.282600939,0.290792942,0.239007503,0.004550435
138,-0.00648876,0.011783339,0.04806494,0.073743202,0.138588235,0.210511103,0.276545495,0.372072548,0.374451339,0.337891549,0.326508403,0.316740781,0.298504442,0.287583113,0.287322164,0.234143943,-0.004178333
139,-0.011267646,0.005613843,0.045781098,0.065191843,0.132364467,0.202952683,0.257455587,0.368555427,0.367486596,0.318114042,0.317123055,0.310546488,0.276032656,0.285869777,0.282033116,0.236472785,-0.00380567
140,-0.008776379,0.006035168,0.045741528,0.065075859,0.128664911,0.196830317,0.250842869,0.345599532,0.343415916,0.290590107,0.310089439,0.285289556,0.280638456,0.280125141,0.264445662,0.235191405,0.002327888
141,-0.008050426,0.006899019,0.039912093,0.064260527,0.124656595,0.192949027,0.249065965,0.339516342,0.345538169,0.290380329,0.301816881,0.285999149,0.278808266,0.280339807,0.259908617,0.240085721,0.006918721
142,-0.008934635,0.010234269,0.044734444,0.066673256,0.124172717,0.188223124,0.24270837,0.326105088,0.329160213,0.27452594,0.283509046,0.274113119,0.274887323,0.276818186,0.266262114,0.2508578,0.008236808
143,-0.010158353,0.010099704,0.041000646,0.06334836,0.126542449,0.193266287,0.244804338,0.330435365,0.340893716,0.282363027,0.280738056,0.286840796,0.280725509,0.273803264,0.270244598,0.25101918,0.008403091
144,-0.011325374,0.005904484,0.041885916,0.063775025,0.118210807,0.185307622,0.234748244,0.324607909,0.331912398,0.279658765,0.272962898,0.280810177,0.290797859,0.270816147,0.271729916,0.257617325,0.012658646
145,-0.01179806,0.001381242,0.03090971,0.058834504,0.10462673,0.171728954,0.225035474,0.303756505,0.320309162,0.265922606,0.26391384,0.279402584,0.287307769,0.257922173,0.262897968,0.243760318,0.009454852
146,-0.00737362,0.002550818,0.033800144,0.05558338,0.099263601,0.159350783,0.20899713,0.288332254,0.283126652,0.254079819,0.263889819,0.275577039,0.275950551,0.250953287,0.273356348,0.249104142,0.013313664
147,-0.011758917,0.002197427,0.03649326,0.060503844,0.109329879,0.179414794,0.23400335,0.317459345,0.321677476,0.288601428,0.294525713,0.295728475,0.278962016,0.263204813,0.2934089,0.265772462,0.009624842
148,-0.016345436,-0.001711349,0.032385767,0.051356319,0.105933554,0.172243595,0.224621952,0.313030988,0.313107938,0.283953786,0.286555678,0.287784398,0.267981082,0.250834614,0.280760765,0.25771898,0.014300242
149,-0.010744322,-0.000195074,0.029154016,0.059131771,0.110218421,0.177439392,0.240165681,0.32219851,0.319449931,0.278973222,0.285109341,0.291484237,0.277414471,0.253342271,0.28729099,0.261740923,0.015894756
150,-0.013014135,0.001803128,0.036036395,0.055364378,0.108911514,0.174195483,0.229757145,0.315562159,0.318642139,0.276379675,0.283834875,0.295281738,0.288551867,0.261681974,0.282264858,0.250662029,0.017534086
151,-0.009358983,0.002353442,0.033644602,0.059316002,0.113855131,0.178854734,0.229799002,0.329873323,0.335141867,0.296316922,0.301253527,0.318292588,0.309571624,0.266916186,0.294318736,0.252274036,0.015018313
152,-0.007238301,0.002745967,0.031956468,0.060053542,0.121860571,0.187459946,0.239503518,0.335512519,0.355112195,0.324917585,0.322722763,0.331607878,0.328082174,0.282417119,0.307499975,0.253925472,0.013691592
153,-0.009763159,0.003428119,0.031441666,0.057402924,0.119863383,0.188072354,0.24228093,0.344389886,0.386160642,0.357508808,0.334703326,0.346895993,0.332573593,0.294597805,0.318331897,0.275867432,0.01550319
154,-0.010913653,0.002226698,0.036019761,0.065801382,0.123138279,0.192366645,0.251650602,0.357404143,0.394294173,0.357073128,0.335717201,0.345302582,0.323994845,0.299238831,0.312872857,0.290836573,0.019798432
155,-0.010684677,0.00307218,0.032903772,0.066421412,0.122564599,0.19223389,0.25936082,0.34274596,0.376345098,0.3259359,0.326191306,0.316606909,0.305575311,0.295885742,0.301790744,0.276233822,0.024211351
156,-0.011654429,0.008243968,0.034733076,0.068657994,0.123290211,0.187746033,0.242897838,0.325421304,0.339500606,0.293097496,0.301837951,0.294234753,0.286865771,0.29397589,0.303963065,0.280748039,0.033526983
157,-0.01164194,0.004298384,0.033917367,0.059340682,0.115664862,0.179342702,0.240018621,0.317398846,0.334505528,0.283842355,0.318383664,0.293923944,0.290533364,0.304899752,0.311959475,0.288478822,0.045151778
158,-0.0138622,0.0061779,0.034232181,0.069109738,0.125864074,0.199671715,0.262943447,0.363305658,0.394449532,0.34170571,0.359520644,0.315758258,0.308214933,0.310639381,0.311618268,0.289264411,0.028558578
159,-0.015586049,-0.001753026,0.020829055,0.045998238,0.096659385,0.158210024,0.225851819,0.322100908,0.352449596,0.32044363,0.337754577,0.31050235,0.302903175,0.300329715,0.309286982,0.285987556,0.038136769
160,-0.020151068,-0.012184353,-0.000503751,0.009103368,0.026949879,0.057236262,0.093676306,0.159958676,0.185114309,0.157745868,0.186113462,0.199881539,0.223480642,0.243149832,0.258966118,0.248736441,0.047938008
161,-0.019333888,-0.017458068,-0.002533318,-0.000145927,0.004854619,0.020655755,0.048607033,0.092885368,0.105640292,0.098478854,0.114715703,0.131452233,0.158766836,0.17623879,0.191901445,0.192559436,0.03103723
162,-0.019707471,-0.016933242,-0.004204418,-0.004216916,-0.004203241,0.015787618,0.043611895,0.084271245,0.106878392,0.094824001,0.112576336,0.126411557,0.15769963,0.164939091,0.185644671,0.186011836,0.032313917
163,-0.022873044,-0.020681279,-0.002703364,-0.003156713,0.003852583,0.024815479,0.050349753,0.097433947,0.127396151,0.091616608,0.116964802,0.127901137,0.148031667,0.160054505,0.170978948,0.169827551,0.034663655
164,-0.022825997,-0.018299256,0.002034486,0.004166132,0.013695501,0.038184047,0.060623627,0.119524352,0.139445022,0.095204286,0.114511095,0.13525176,0.148859754,0.145620987,0.160606623,0.155927867,0.025503371
165,-0.022305923,-0.014829017,-0.005589772,-0.000361824,0.00013046,0.014970811,0.023150546,0.045415711,0.056713529,0.044051029,0.054366596,0.069864623,0.096614666,0.091273516,0.101063363,0.10230194,0.037272017
166,-0.016337652,-0.003548842,0.01399754,0.019525792,0.045394644,0.082548633,0.099623747,0.169491991,0.170424715,0.179637358,0.184066728,0.20059596,0.212119401,0.249248192,0.269422621,0.280494392,0.048188806
167,-0.012083838,-0.000242865,0.018765621,0.032289647,0.074937224,0.128461346,0.156072885,0.246917024,0.254003644,0.231628746,0.227498129,0.23743166,0.221666813,0.264116913,0.282641083,0.271623433,0.035250153
168,-0.005948248,0.006187247,0.028464068,0.054830119,0.10605561,0.165371254,0.207971007,0.310870022,0.298178554,0.253633499,0.242621511,0.246268719,0.230298415,0.253755748,0.258428127,0.241167605,0.018871078
169,-0.007576396,-0.00088987,0.035480164,0.057463069,0.114536382,0.18601203,0.229579687,0.343732148,0.324479938,0.290574193,0.274603963,0.267882496,0.251079381,0.251458079,0.265776634,0.232270837,0.011446833
170,-0.007856216,0.006007167,0.036968768,0.057286799,0.110682391,0.170324877,0.212959513,0.314437658,0.30323711,0.290699899,0.261084884,0.264415801,0.250394136,0.255607724,0.277691394,0.249174416,0.0191053
171,-0.008065141,0.004898134,0.037755165,0.061965723,0.115556225,0.185166061,0.216759011,0.3129915,0.322599769,0.306788802,0.281803429,0.290314764,0.27267161,0.270771682,0.28269732,0.238715544,0.010436663
172,-0.008055829,0.010636284,0.048772506,0.083593175,0.146006018,0.22446993,0.272437871,0.369562268,0.359641522,0.326954842,0.306899279,0.301801145,0.279326499,0.262111515,0.274602592,0.216379389,0.007693629
173,-0.009892863,0.008498465,0.042188667,0.070568725,0.129037619,0.211562008,0.263058871,0.366909146,0.360100538,0.315650105,0.29753074,0.280892849,0.265450418,0.263669699,0.268277347,0.228150815,0.003974624
174,-0.006256315,0.004375149,0.034589749,0.05936629,0.110720895,0.176739857,0.223070309,0.324901521,0.338441581,0.276341796,0.295770049,0.266962975,0.24343285,0.253968537,0.257362455,0.213261098,0.002982805
175,-0.004296156,0.005336406,0.035261769,0.058711864,0.111985691,0.171688676,0.213219523,0.299568266,0.312834144,0.247512326,0.27172181,0.247269109,0.235966489,0.233193099,0.235715181,0.195065543,0.006772458
176,-0.003491966,0.000391992,0.025313703,0.047004793,0.090505213,0.140900657,0.175920084,0.272138357,0.283721507,0.245519251,0.263620824,0.246705681,0.245089427,0.253815234,0.259093106,0.217626482,0.006822376
177,-0.002794458,0.004413337,0.031516243,0.055719368,0.106406495,0.157494873,0.20256941,0.296336144,0.30535537,0.267168075,0.272284895,0.259042889,0.257313251,0.265904993,0.26628685,0.222514123,0.008468845
178,-0.004333131,0.008001026,0.035711758,0.064143941,0.11489547,0.168824658,0.226308033,0.310543329,0.328713566,0.2857126,0.27772221,0.281744778,0.269284844,0.262315571,0.261630476,0.199310899,-0.001811532
179,-0.005287549,0.01261409,0.044141099,0.070354708,0.126294583,0.18796432,0.240569472,0.325897276,0.332288384,0.294141799,0.27438578,0.280666441,0.270638883,0.261348039,0.263302535,0.211648434,-0.005245433
180,-0.007419364,0.012521395,0.047574986,0.076985404,0.13642025,0.216104716,0.272424966,0.362289369,0.356464863,0.315228164,0.290056258,0.291785657,0.282825023,0.262443513,0.262126863,0.212550789,-0.002392896
181,-0.006674155,0.01165805,0.039333574,0.070735261,0.133137017,0.202473357,0.271924168,0.355191678,0.358870298,0.310232848,0.29089576,0.276848346,0.26843062,0.253433585,0.256522655,0.206438124,-0.001534808
182,-0.004580701,0.011816856,0.049100824,0.076466516,0.147071198,0.22505492,0.29642415,0.393579811,0.358494818,0.306811333,0.298807234,0.27430287,0.271704376,0.247049853,0.265704244,0.21389927,-0.005417067
183,-0.008283705,0.013960339,0.048247375,0.075611889,0.13761881,0.214103103,0.293582529,0.364534855,0.371040702,0.303458333,0.304295748,0.279749393,0.283897191,0.25152117,0.277275085,0.223057762,-0.003541019
184,-0.013313549,0.01033624,0.048216552,0.07274729,0.139052629,0.219356924,0.283886313,0.363324344,0.366775185,0.319683522,0.314796448,0.289633065,0.289292186,0.256338179,0.280658871,0.228931338,-0.005931844
