FID,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19
1121,1.735857864,43.95337257,84.31711905,96.84708412,98.91031823,97.14984418,52.0158847,0.018289895,0.179407651,0.199969517
1122,2.556327505,46.82341781,85.74254233,98.45601629,99.11465676,96.99294494,55.62997749,0.058527663,0.291309372,0.363359244
1123,2.814812654,45.16613852,85.10507928,98.54877721,99.51193985,99.30220017,79.25142832,0.075598232,0.256058528,0.432251181
1124,1.523899164,40.41466727,83.67643107,98.41010481,99.50553206,99.7554536,84.68183779,0.064014632,0.202517789,0.217113665
1125,1.349301281,37.53644183,83.36898683,98.30260683,99.31863813,99.40161877,65.79163781,0.048282606,0.162987289,0.149977138
1126,1.204403341,38.32316935,83.58720774,98.23703306,99.32504592,97.86400623,40.27224723,0.054260021,0.193872885,0.20057918
1127,1.052805216,34.81530104,81.24160172,97.20561449,99.11465676,98.60332183,54.38776835,0.068891937,0.175758682,0.295686633
1128,0.114751388,19.97691263,66.50040312,92.91405015,96.89756077,98.05543572,93.66264021,2.010059442,0.072371222,0.251181222
1129,0.191999376,18.93888061,66.09406074,96.49737491,92.14191123,94.85729643,94.4717365,2.75994513,0.058846369,0.224965706
1130,0.297575634,28.24128565,78.11878527,98.92960463,99.41475501,99.7907679,94.57994287,2.898338668,0.121632306,0.24874257
1131,0.280689443,34.72249887,86.92072024,99.63034394,99.65077534,99.84253667,97.37058518,3.862216126,0.243272101,0.286541686
1132,0.355734885,37.15255772,91.08519215,99.75999143,99.89961126,99.94930975,97.39754098,1.004115226,0.180179087,0.254211519
1133,0.171154613,31.32718977,88.11287288,99.12320048,99.31211829,99.78645384,95.12854917,0.961438805,0.14717509,0.292638317
1134,0.214415547,34.04255319,85.94571352,99.10425372,99.90922295,99.92797635,99.31288954,2.876390794,0.242058774,0.679164761
1135,0.41226262,33.47397012,86.34775598,99.27997428,99.88359178,99.91479724,99.00450139,2.661179698,0.280362464,0.473708276
1136,0.443446043,32.42281575,83.41951088,98.89853209,99.48951258,99.9525453,98.27761001,1.775948788,0.156519207,0.299344612
1137,0.943428407,31.88553101,85.26740124,99.24247295,99.46281345,99.90185505,97.30566136,1.747904283,0.113446092,0.285932023
1138,0.575023513,29.16432775,81.10615426,99.09543338,99.66999872,99.9795082,99.22740651,1.670944872,0.215289181,0.192179043
1139,0.446849685,33.76595745,81.76941682,99.65177328,99.84194113,99.93765117,98.91901835,2.033226642,0.220825548,0.285932023
1140,0.521419626,31.9443187,85.39962376,99.11068252,98.81135461,99.34749784,95.61691113,0.819996952,0.126186027,0.149977138
1141,0.732269452,31.29606157,82.46062886,99.56819886,99.8189221,99.92126833,98.26112361,0.712086572,0.124064952,0.309099223
1142,0.650068954,32.58029543,81.56839559,98.93496196,99.27698748,99.50172563,96.35452735,0.546867856,0.239025456,0.529797287
1143,0.624728935,33.65142598,83.64095673,98.96620958,99.38591995,99.42407248,92.2978705,0.252400549,0.207991242,0.546129052
1144,0.36029991,38.69986419,84.05804891,97.85813779,99.31863813,98.39290513,71.06341674,0.120713306,0.106166129,0.355433623
1145,0.511673465,38.07424174,83.71083042,97.4991964,99.66893075,99.15336497,81.99987015,0.219478738,0.089179548,0.393232739
1146,0.697337836,36.27636988,84.28701962,98.27065252,99.80990217,99.16307161,78.56864612,0.228623685,0.128930244,0.424935223
1147,0.508115257,33.68175645,81.18785273,96.8531019,99.55465846,98.88373598,65.02986496,0.086572169,0.099492829,0.228623685
1148,1.33230024,34.98370303,83.73662994,98.43436285,99.74582426,98.42644521,58.10073339,0.044505411,0.082506249,0.257887517
1149,1.395650288,32.29153463,82.59500134,98.07243116,99.7867781,99.39156141,74.97186634,0.051821369,0.10338746,0.245089096
1150,0.970038218,30.57053801,83.82155335,98.34351227,99.72873681,99.44887834,80.4059903,0.069673634,0.17896576,0.358481939
1151,1.212909765,32.22272522,85.42542327,97.98671381,99.64009569,99.37122519,72.7276662,0.068282274,0.252995196,0.362139918
1152,2.178331437,34.16976007,82.81429723,97.67277403,99.74902815,99.68507334,83.20534944,0.059137327,0.146205926,0.221917391
1153,1.307447529,34.73200543,79.20128998,95.57328378,99.47562903,97.76962899,65.33500693,0.040847432,0.108592783,0.232891328
1154,1.301112524,38.1551249,81.44047299,95.71306118,99.44465804,98.22628326,71.16083795,0.050602042,0.182448458,0.333880679
1155,2.106854937,42.07650521,82.99059393,97.04810886,98.99718057,95.09922347,45.46615305,0.0115836,0.221432211,0.261545496
1156,2.283038268,44.01222273,86.36065574,99.1663988,99.77679525,95.28257118,43.90638481,0.012802926,0.200693304,0.162780064
1157,2.100297745,41.34404708,82.8852459,96.6816672,98.83424408,96.31471096,67.66901835,0.017680232,0.192919023,0.264593812
1158,3.298616176,49.46289018,85.98548777,98.46960571,99.52155154,97.97778257,62.35175727,0.056089011,0.434371133,0.550525834
1159,1.348381406,42.49615211,85.07927976,98.54173363,99.54077492,99.573233,82.53549169,0.168876696,0.423280423,0.397500381
1160,0.6306464,41.35491172,86.4907283,98.83745848,99.75223205,99.81125971,85.28796376,0.150586801,0.261472009,0.175758682
1161,1.352279871,40.50203712,82.68852459,98.41530055,99.63795976,98.85461605,66.69732514,0.060506051,0.243272101,0.190824569
1162,1.042351944,37.96720423,80.73098629,97.06846673,98.56999445,98.51811907,62.89603532,0.065843621,0.228060573,0.186556927
1163,0.903424065,35.50611136,80.31926901,97.48600965,99.08795762,99.51303413,76.77350242,0.110958695,0.20929894,0.198750191
1164,0.062238041,23.7358269,70.8959957,96.37415622,98.83484984,99.77709488,95.40768611,2.323426307,0.099738491,0.318676641
1165,0.20369477,24.30479488,71.93550121,96.84385918,91.90695886,94.28494392,85.18334771,1.809480262,0.084932903,0.252387034
1166,0.442473573,30.87455391,77.76619188,98.38323031,99.75223205,99.94265062,97.19370147,5.073616827,0.176975005,0.38618257
1167,0.586718906,33.18877897,84.87610857,99.19054018,99.67213465,99.97511253,98.30349439,2.905044963,0.20262564,0.376451986
1168,0.648119722,35.63129602,91.39263639,99.7387799,99.87825195,99.96104571,98.50577802,1.586953208,0.142565944,0.287558543
1169,0.399198685,30.26717334,85.71674281,99.21354334,99.36140576,99.73056614,96.19391717,0.980948026,0.141093474,0.283403272
1170,0.396181454,34.21014591,86.48965332,99.45498522,99.94019394,99.94176014,99.797239,2.223441549,0.322745031,0.681140911
1171,0.55309465,32.00027104,79.9731255,98.90352056,99.93378615,99.96537396,99.09081104,3.203170248,0.260293134,0.588092197
1172,0.438583696,30.87907124,84.57403924,99.11744155,99.65184331,99.91559903,98.38538027,2.205151654,0.15530588,0.360031624
1173,0.597926992,32.57738651,86.17145929,98.99596883,99.57388184,99.86474204,98.0672994,1.564395671,0.144385935,0.279146141
1174,0.548708877,31.48574784,85.25235152,98.84603022,99.72126105,99.9642919,99.30112166,3.392005867,0.254211519,0.298478488
1175,0.48672093,33.47111171,85.50712174,99.82477829,99.82912555,99.94930975,99.20836928,2.589849108,0.276638598,0.274889011
1176,0.378151056,32.05628586,85.95861328,98.74764848,98.68747063,99.15274411,95.46466004,0.783417162,0.138925963,0.129538405
1177,0.78381033,34.49112346,82.88094598,99.60225746,99.46319511,99.87448061,98.26251079,0.521262003,0.13926899,0.186705589
1178,0.757276728,31.79304096,78.51007794,98.71539909,99.35281302,99.72623788,97.2497843,0.442005792,0.263898663,0.414158
1179,0.737297097,34.67452681,84.28056974,98.62959391,99.20756974,99.2544581,89.03796376,0.199969517,0.232925865,0.466524303
1180,0.568894594,37.88001988,85.92636388,98.22198334,99.24922039,98.56557377,70.95834453,0.103642737,0.146812589,0.310770541
1181,1.017011924,36.56141302,84.2827197,98.34883096,99.8184459,99.24363747,77.38891286,0.105471727,0.123152709,0.294958341
1182,0.513135389,36.04067778,82.34883096,98.30153185,99.87825195,99.62019564,79.38632442,0.211553117,0.150215897,0.343611263
1183,0.690453268,33.7665447,82.74442354,97.6371943,99.81417404,99.35076177,69.31298533,0.04816339,0.141959281,0.198260658
1184,1.013600768,33.70736776,84.1225477,98.47208829,99.92097057,99.34318733,75.0346681,0.066453285,0.115266083,0.206774919
1185,1.102778143,33.8934815,85.83391561,98.93791991,99.87356691,99.60526316,85.73015531,0.077427221,0.119199659,0.214758912
1186,1.507813792,31.81062112,84.97500672,98.68959957,99.79495066,99.81713123,87.15487489,0.114289207,0.213545585,0.523018914
1187,1.889293355,33.2059448,86.15318463,98.13813491,99.7137853,99.47952735,72.14085418,0.121322969,0.181840297,0.448215046
1188,1.74169268,33.9603379,84.19779629,98.44127923,99.73087274,99.50441482,75.99032518,0.035970127,0.109199447,0.226236088
1189,1.877597961,36.19912364,82.51437786,97.86349512,99.73941646,98.9384955,67.92277826,0.0231672,0.111626101,0.315027671
1190,0.868870274,38.73494981,81.3490997,96.64176297,99.60698877,98.34232097,68.41781708,0.053040695,0.209207566,0.35793152
1191,2.356293336,40.05059403,82.34883096,98.02311207,99.33252168,96.45515928,61.30823986,0.035970127,0.191705695,0.206774919
1192,2.877554103,43.60527623,83.89787691,98.68314969,99.6027169,95.81457756,59.77425423,0.012802926,0.170893389,0.179407651
1193,1.634431238,39.41591001,84.01504972,97.48132223,99.53391193,97.44308345,76.61561691,0.024386526,0.172899124,0.188530074
1194,2.508484795,41.81192836,84.85568396,98.06493089,99.45854159,99.21117555,76.26617774,0.071940253,0.351864884,0.363072432
1195,0.831834861,41.83764738,84.91803279,97.86401505,99.19902602,99.59232097,79.69909405,0.213382106,0.296782826,0.39408867
1196,1.209265688,41.96819804,86.14458479,99.04864284,99.77038746,99.79873615,87.57538296,0.11766499,0.144992599,0.20262564
1197,1.432198393,37.82897412,84.0053749,97.88981457,99.14242385,99.35184384,80.17687662,0.072118323,0.127399355,0.227452411
1198,1.204625528,36.38867477,77.75866702,96.67293738,98.20581828,98.50134176,67.42881795,0.084133516,0.184272943,0.237791157
1199,0.782351625,34.44369156,77.91346412,96.29486767,98.57640224,99.23748921,83.10396894,0.087181832,0.230532165,0.19886882
1200,0.13565948,23.48076053,68.42784198,94.21230852,98.76756803,99.6212777,94.53774238,0.9864229,0.149607736,0.40199477
1201,0.155737546,23.71616116,74.93791991,98.87067395,98.64475202,99.83877251,98.82010354,1.633663366,0.064014632,0.240207285
1202,0.544096625,26.96481005,72.2827197,97.16635313,91.99026016,94.98705781,86.82587431,3.051582936,0.117375175,0.178021643
1203,0.490985659,25.66908103,70.43697931,94.21553346,96.12862574,97.43875519,95.47372749,4.626573768,0.149977138,0.310928212
1204,0.594178798,31.50067904,82.10803547,99.32921258,99.90067923,99.98376904,98.45373096,4.616183841,0.13136289,0.385916781
1205,0.78283786,32.35943866,85.16635313,99.6001075,99.96902901,99.97078428,98.44370147,1.673389561,0.07966916,0.175758682
1206,0.507966388,29.3418259,83.83875302,99.3892639,99.4053359,99.79548996,97.88997576,0.774966386,0.117055327,0.311537875
1207,0.379749297,33.8673608,84.26981994,98.78204784,99.83766927,99.95470233,99.45896814,2.414130302,0.302864441,0.736473099
1208,0.521243594,29.29923042,80.90513303,99.21096479,99.73194071,99.9372403,98.84110976,3.557022369,0.22557537,0.547477519
1209,0.622950183,30.02625622,79.7495297,98.96156947,99.71164937,99.96104571,97.86993097,3.23371226,0.121024144,0.221307727
1210,0.758526125,31.31996205,83.47003494,99.28836334,99.69135802,99.93291205,98.4970135,1.882410463,0.12345679,0.259716507
1211,0.895158075,32.07243096,85.49959688,99.17711347,99.67854244,99.9761946,99.34751558,1.572762474,0.244474928,0.232317704
1212,0.56861185,33.15753735,87.46036012,99.86025262,99.94339784,99.97627265,99.30098684,1.84023958,0.219546312,0.282274044
1213,0.461922961,31.70212766,85.44692287,98.58102661,98.75261652,99.2815097,95.95340811,0.462657377,0.088791583,0.135954885
1214,0.614217237,32.10683567,82.26390755,99.08304219,99.35819136,99.84093663,98.6939491,0.421097665,0.125590611,0.30848956
1215,0.652040727,33.58585174,83.51410911,99.35393711,99.69242599,99.77817694,97.15958276,0.513384672,0.312595025,0.490778845
1216,1.141679066,33.26799457,81.53507122,98.24065145,99.34320133,99.6807912,94.17525104,0.303141425,0.267642128,0.443957915
1217,0.628286984,35.75464011,83.99785004,97.6479441,99.14455978,98.91285591,79.11130285,0.128346168,0.13926899,0.173754001
1218,0.827085217,35.98958805,84.43644182,98.10588551,99.62941604,98.96879328,83.45091759,0.062339567,0.142309797,0.261545496
1219,0.499849267,34.14690337,83.14324106,98.66595001,99.94660173,99.779259,89.73662569,0.176017602,0.180460296,0.323121475
1220,1.098895767,35.62788592,85.03843053,98.76377318,99.94339784,99.38105956,74.84526489,0.108177484,0.144134282,0.14266118
1221,1.090624423,35.18017202,83.90432679,98.03492982,99.80029049,99.35076177,83.06406385,0.064784256,0.091832391,0.153635117
1222,1.574427945,33.31281123,86.65735017,98.87557108,99.91749705,99.88136324,91.88452216,0.083730595,0.099984758,0.287660403
1223,2.008577694,31.84894069,83.0077936,97.03305563,99.61232859,99.84093663,91.39326524,0.223017351,0.189138235,0.46090535
1224,2.528420418,32.97555455,87.97957538,99.02069336,99.76184374,99.6212777,72.02648892,0.086786456,0.124980948,0.313976528
1225,1.693221293,35.10049796,86.11556033,98.84869659,99.90174719,99.26311461,63.12014668,0.031169784,0.099738491,0.326779454
1226,0.89467184,37.44318696,82.7250739,97.99528555,99.72339698,98.94498788,65.35015582,0.034836817,0.107036429,0.296905959
1227,0.565004716,40.90617518,82.46707874,97.16312819,99.42650263,98.09857636,67.05224204,0.056839017,0.121932632,0.425104908
1228,0.723379068,38.73834314,82.25100779,97.08357968,98.87116066,96.63369979,72.42036011,0.037892678,0.24691358,0.262155159
1229,1.649308088,40.19194206,83.64310669,98.69819941,99.73621257,99.06401489,74.41544435,0.028113923,0.16582838,0.159122085
1230,0.972955626,39.55862381,85.68126848,98.89922064,99.63141541,98.85950485,66.31752078,0.02750275,0.208599404,0.198750191
1231,1.134797881,40.96444866,87.67320613,98.57709204,98.98756888,98.62145083,66.85855263,0.114900379,0.277929818,0.357872276
1232,0.95885482,43.36487098,85.63289438,98.61650094,99.47456107,99.06708369,70.69014024,0.151570713,0.174363664,0.357872276
1233,0.80246075,40.01448619,84.75356087,98.69819941,99.60485283,99.57042071,86.53472821,0.111844518,0.116767013,0.194003527
1234,0.785755268,38.00543232,81.57914539,97.97903789,99.16378316,99.33561288,81.42854051,0.065557298,0.089399745,0.125590611
1235,0.824167809,34.7287347,77.30502553,95.5678581,97.1090179,97.26129675,59.30466586,0.055616673,0.208504801,0.201188843
1236,0.675833026,33.48347669,78.43375437,96.60987892,99.12533641,99.44995686,74.07591759,0.136902579,0.145958767,0.23532998
1237,0.163735509,22.45812585,67.34211234,97.14377855,99.50766799,99.87556267,99.36266447,1.137391517,0.10798612,0.446998723
1238,0.205677276,25.90538705,78.49717818,99.20925747,98.88077235,99.93291205,99.14042278,0.980948026,0.112509883,0.209114464
1239,0.612058925,30.08853955,76.17629669,97.95108842,94.52667777,97.40616911,90.90958276,2.982472184,0.074619622,0.116445664
1240,0.464840369,29.39022182,76.60628863,98.73367374,99.73621257,99.96753809,98.02415166,6.811156836,0.162379128,0.310928212
1241,0.632525864,32.46265278,81.71566783,99.23783929,99.88465975,99.81713123,97.50800727,4.854747752,0.191099032,0.373723518
1242,0.535064252,33.00633771,81.99301263,99.12926633,99.65931907,99.94265062,97.92493529,3.389727176,0.106166129,0.28279511
1243,0.311190205,31.43831594,84.04837409,99.13211186,99.50819672,99.84959314,96.90205159,1.889346136,0.11555069,0.356652949
1244,0.325521785,36.15346311,84.65681268,99.02714324,99.94232987,99.96009491,99.50982514,3.480566987,0.385231381,0.741960067
1245,0.290922913,28.20869172,76.61273851,98.24563289,99.55252253,99.92966586,98.96987535,5.254686786,0.212856535,0.340192044
1246,0.444418512,28.60796741,77.2104273,98.9067455,99.65291127,99.91668109,98.07592752,4.54381954,0.117086073,0.206675812
1247,0.821601392,27.45313276,80.10104811,98.19618382,99.36990047,99.79873615,98.06202389,2.19295839,0.098886166,0.287151349
1248,0.787002519,28.78044364,83.94195109,98.30493946,99.49164851,99.96212777,98.81189404,1.122112211,0.109469075,0.305905248
1249,0.504711614,29.59483929,84.95135716,99.24751411,99.82912555,99.89106989,98.58790686,0.494436824,0.165012497,0.337143728
1250,0.411775312,31.45722046,86.94329481,98.53587745,97.45183476,99.01748615,93.33692839,0.171925011,0.126186027,0.207285475
1251,0.57570188,34.46446356,86.91319538,99.2905133,99.62177221,99.85283934,96.23550035,0.277396738,0.19521985,0.30848956
1252,0.899083374,35.8025026,86.40365493,98.84977157,99.49271648,99.83336219,94.94351627,0.468830971,0.396151326,0.546258192
1253,1.009702304,32.69714803,82.34883096,98.91353263,99.25028835,99.5974723,95.17940616,0.481024234,0.27063188,0.654989965
1254,0.545069094,34.65957447,83.78392905,97.77371674,99.49912427,99.36151855,84.18032787,0.087181832,0.108592783,0.357872276
1255,0.815266387,36.286555,81.94786348,97.3920989,99.77572728,99.62560596,90.89118767,0.15241579,0.119512728,0.383478128
1256,1.363000648,33.8641189,81.86186509,95.93012631,99.70630954,99.25770429,84.2527268,0.14266118,0.120415982,0.382868465
1257,1.952718538,34.09687641,81.56302069,96.83633432,99.73194071,99.59530817,90.34582756,0.157293096,0.108592783,0.274348422
1258,2.162185869,35.08329561,85.18785273,98.65959499,99.73728053,99.72948407,95.65358067,0.213382106,0.121332719,0.205456485
1259,1.892704511,36.1118153,87.95270089,99.09056705,99.93249759,99.9050906,95.26056094,0.162170401,0.117375175,0.320501125
