FID,0cc19,27cc19,53cc19,63cc19,77cc19,90cc19,97cc19,103cc19,105cc19,108cc19,0eg19,27eg19,53eg19,63eg19,77eg19,90eg19,97eg19,103eg19,105eg19,108eg19
1432,0.517033853,32.11996378,82.84869659,99.03036818,99.87825195,99.93074792,98.12122519,2.611187319,0.105559465,0.164203612,-0.007932365,0.053948026,0.190043628,0.303186297,0.271537721,0.28476578,0.209125057,0.025381314,-0.027961012,-0.053394511
1433,0.27229143,30.43818042,83.04219296,97.97814208,99.25104468,99.80090028,97.10223338,1.416857186,0.11555069,0.274958086,-0.008398091,0.051950589,0.187372267,0.298039258,0.258284539,0.275903076,0.17599301,0.012240675,-0.025305333,-0.055069495
1434,0.438089947,34.1887732,81.55979575,97.21472722,99.79922252,99.85547886,96.68347472,1.912513336,0.300298478,0.776101204,-0.004431022,0.060308807,0.181647226,0.273817062,0.240502447,0.254421145,0.157168195,0.008580983,-0.028323334,-0.047699105
1435,0.215877471,26.5101856,73.06100511,96.26444504,99.57494981,99.86690616,97.76986669,2.014327084,0.148999574,0.399939034,-0.004568586,0.043782596,0.162958071,0.266960174,0.23897405,0.263894141,0.175086454,0.021865604,-0.02797205,-0.047524873
1436,0.493041982,30.41014033,78.240258,98.25638269,99.64543552,99.88638331,96.44628991,2.108215211,0.122546046,0.281054717,-0.00441152,0.052208856,0.17567189,0.26757139,0.236419693,0.265751988,0.166924119,0.02124575,-0.025251603,-0.043456081
1437,0.37717644,29.95798889,75.41306101,96.04729911,98.57853817,97.8499394,93.48814058,0.90839811,0.097066175,0.231062338,-0.003701021,0.050271805,0.173190132,0.250119537,0.224899575,0.254165947,0.148546189,0.011520429,-0.026270127,-0.040921185
1438,0.370841435,28.70031689,78.91319538,97.59884282,99.42223077,99.9523892,98.61604051,1.049382716,0.181840297,0.378884632,-0.004463547,0.047985405,0.178181037,0.263761491,0.236181736,0.248380139,0.170073956,0.017181056,-0.018965239,-0.035413425
1439,0.557711196,31.1258488,82.69067455,98.51652782,99.74475629,99.86194996,98.19187154,0.510288066,0.172899124,0.250571559,-0.005962397,0.052114386,0.192276388,0.279115409,0.236603841,0.235993341,0.16731976,0.00746099,-0.025986416,-0.043444145
1440,0.345988724,31.28293345,82.66165009,96.87933351,98.30407108,99.27718144,92.48597929,0.0926688,0.081292921,0.091449474,-0.007328324,0.053915776,0.189415276,0.267430574,0.218786106,0.221631601,0.146973908,-0.005614801,-0.035404313,-0.050882839
1441,1.640555864,34.05522861,83.63128191,97.96613813,99.25104468,99.73597645,95.55055402,0.137783874,0.174542358,0.234110654,-0.007117863,0.063516229,0.181602404,0.283648282,0.21743612,0.222732738,0.148969322,-0.005258488,-0.032033343,-0.048724115
1442,3.407257966,31.83267832,81.19537759,95.40661113,95.64804135,88.6956804,77.14789647,0.139003201,0.276031935,0.49382716,-0.000756742,0.054689541,0.172241911,0.266171306,0.19805555,0.18154791,0.111606814,-0.016401561,-0.035193797,-0.051831286
1443,2.507687285,33.12222725,78.68637463,91.57934212,94.20842411,88.56583276,73.1096347,0.136564548,0.145958767,0.457337469,-0.001800153,0.058862928,0.169288009,0.235219032,0.187259778,0.174343944,0.107598245,-0.016279368,-0.035358172,-0.052367955
1444,1.787398742,34.0556813,76.23004569,90.30045687,94.57580418,88.56341674,67.74158758,0.160951075,0.080686258,0.239597622,-6.68E-05,0.062508658,0.163710669,0.225032508,0.1731603,0.182691783,0.115228862,-0.012480766,-0.035385948,-0.051204272
1445,1.8980649,41.5943866,77.64041924,93.72641763,96.91144432,92.16477666,65.57197888,0.051211706,0.093426193,0.224356043,-0.003772048,0.074723639,0.161680996,0.224220872,0.184165046,0.184466973,0.114098303,-0.017395314,-0.033984721,-0.049621154
1446,3.302486733,34.07462619,79.21526471,97.59957001,99.81310607,99.36050035,88.06700139,0.092059137,0.133795536,0.228014022,0.000836372,0.059228372,0.170330837,0.247294128,0.210760236,0.22498557,0.16398856,-0.003906246,-0.026226491,-0.053138133
1447,1.29435676,35.41828882,84.95780704,99.37221177,99.85368875,99.55743594,82.28878116,0.095107453,0.177752433,0.34324036,-0.004350904,0.062203825,0.186341062,0.254959553,0.198183686,0.211326703,0.142089918,-0.001938009,-0.026876468,-0.05306524
1448,1.055509261,35.88003622,87.14969094,99.31640416,99.92951429,99.64075485,87.08692839,0.050602042,0.10980611,0.229233349,-0.005816303,0.064945444,0.187216833,0.259030849,0.20472753,0.218656525,0.151296824,0.000918564,-0.028724192,-0.060303628
1449,1.252869026,37.38207334,89.03950551,99.38403655,99.81463624,99.59987058,83.39356821,0.044505411,0.145350605,0.329015386,-0.004151293,0.067710936,0.185868189,0.256085455,0.203554377,0.218817592,0.141617805,-0.003824761,-0.033377789,-0.058543827
1450,1.332283066,37.20422822,87.27331363,99.32491266,99.82485369,99.65590374,74.95888158,0.102065762,0.246305419,0.521262003,-0.001575821,0.06812226,0.182805583,0.248047173,0.198157832,0.214976519,0.131255269,-0.009256731,-0.033863947,-0.056261852
1451,0.80454561,35.10411951,84.21822091,98.69282451,99.58990132,98.7534626,64.34059037,0.089010822,0.14717509,0.319463496,-0.001823026,0.062863223,0.175527617,0.236614078,0.194060996,0.197378248,0.118366532,-0.012609364,-0.032934345,-0.052829552
1452,1.122715913,34.78768674,80.9492072,96.84708412,99.52261951,98.86707929,70.85202761,0.079256211,0.115872746,0.224965706,-0.001977062,0.065166436,0.16005905,0.224164844,0.194311351,0.19357346,0.12405102,-0.012788737,-0.029581616,-0.047943551
1453,0.874230662,38.20009054,83.47648482,97.23561556,99.47028921,98.90603359,72.24939404,0.101813748,0.109199447,0.287761012,-0.006030314,0.073433429,0.169026569,0.234990463,0.195151851,0.197968557,0.128668681,-0.011079008,-0.031365186,-0.044129457
1454,0.996057678,41.57519086,84.84923408,97.70706799,99.59096929,98.71225194,53.73744806,0.053040695,0.161162805,0.209207566,-0.004249039,0.085015446,0.180069819,0.246242106,0.205779999,0.192850873,0.098713301,-0.017966259,-0.034494694,-0.050952386
1455,1.283173362,41.93526483,86.21768342,98.65627519,99.43291042,97.60972126,42.88759522,0.060356653,0.200198986,0.278006401,-0.002366042,0.088161945,0.179801658,0.250664175,0.220670402,0.180673733,0.088293992,-0.015798483,-0.038795412,-0.054218549
1456,1.932663772,42.22544138,87.37866165,98.8906208,99.60164894,97.95598165,54.99029336,0.037799116,0.178799489,0.235939643,-0.00094877,0.088635638,0.177869454,0.24375549,0.216958076,0.188440278,0.104262911,-0.018337974,-0.044727359,-0.052909799
1457,1.633456622,44.46899049,85.52862134,98.84869659,99.69463195,99.37456717,66.53609765,0.121322969,0.225678857,0.294467307,-0.001530933,0.095642909,0.171744615,0.24151364,0.218221828,0.197397888,0.119068645,-0.010002483,-0.04292183,-0.054395195
1458,1.335200475,41.80421918,83.82262833,97.54419801,97.48921355,97.20935769,59.26354744,0.168876696,0.367031474,0.363968907,-0.003828076,0.085849032,0.168068066,0.231178641,0.214498788,0.187102407,0.103864178,-0.011441904,-0.04597773,-0.05156108
1459,1.926816075,48.33318244,86.22305832,98.46707874,98.69281046,98.59253667,63.88720568,0.10791038,0.30651341,0.228623685,-0.003774597,0.103021167,0.176838636,0.252022356,0.222090364,0.199193701,0.113079675,-0.011918114,-0.04532484,-0.051803287
1460,0.732269452,45.25396107,84.90190809,99.37973663,99.61980435,98.69286704,54.14473684,0.026215516,0.195345677,0.154473028,-0.006778189,0.091843121,0.16875191,0.242563173,0.224125847,0.192153007,0.100256227,-0.01818403,-0.046322268,-0.049273476
1461,1.273823273,41.52784065,82.6186509,98.64982532,98.33504208,95.96390235,40.26900104,0.060506051,0.168652479,0.113397348,-0.002381667,0.082379587,0.16063337,0.2334508,0.216801614,0.185886398,0.086469419,-0.014394645,-0.042378891,-0.049853474
1462,0.648119722,38.01328093,80.38484278,97.9414136,96.41697638,91.10543629,32.16001558,0.056089011,0.111901721,0.095107453,-0.003135103,0.074289978,0.156546265,0.219434634,0.202096283,0.172805175,0.076664031,-0.014102735,-0.039165873,-0.041222192
1463,0.908772646,34.13852422,79.66030637,97.82492232,98.92883079,95.69779983,49.21983206,0.018289895,0.131039336,0.11949398,-0.004139608,0.063455716,0.163661003,0.219373614,0.216512874,0.18858245,0.103610866,-0.017296653,-0.038544178,-0.04555209
1464,0.616545594,34.70864268,81.26310132,95.31308788,98.30815386,98.53704986,94.56643658,2.531931108,0.243264611,0.434080171,-0.005179483,0.073293604,0.196730152,0.276007742,0.267187566,0.259412766,0.186788589,0.013708163,-0.024588179,-0.058176581
1465,2.126612381,38.65474093,83.21418973,95.93442623,98.30086719,98.60413781,94.08649698,2.224660875,0.363391492,0.527968298,-0.000264775,0.085862063,0.196518585,0.270098656,0.266581178,0.249434754,0.169909507,0.005732313,-0.025195047,-0.058136798
1466,1.333274856,37.69661652,82.58962644,98.49180328,98.80494682,99.38971607,92.7566868,1.133113311,0.175325778,0.301039956,0.001158663,0.079395391,0.192373455,0.259478986,0.254661202,0.249289677,0.147541091,0.002458912,-0.026100308,-0.056215778
1467,0.85431436,40.24303203,86.98199409,98.89103182,99.815242,99.89503982,95.50120935,1.913732663,0.121024144,0.224965706,-0.008068296,0.080122203,0.206769854,0.295688212,0.266650081,0.263659567,0.191005871,0.015568973,-0.024025332,-0.058642656
1468,0.283125984,38.79039492,87.53668369,98.96801935,99.62300824,99.76272649,93.4253667,1.563176345,0.139532626,0.252400549,-0.007052775,0.07097251,0.207983956,0.28370133,0.25440827,0.261438072,0.193566397,0.009171741,-0.023205647,-0.055937804
1469,0.211998327,33.65406333,76.5708143,96.82020962,99.77786322,99.85500346,97.43313201,0.957171163,0.130754728,0.268251791,-0.011415901,0.056672655,0.170641512,0.263237208,0.256716669,0.263050646,0.211746782,0.014361506,-0.023392458,-0.054773293
1470,0.388384525,33.51538149,80.63638807,98.50362806,99.815242,99.9015322,96.8108283,0.727328151,0.188065714,0.306050907,-0.007917431,0.055704724,0.182682514,0.276914775,0.25877291,0.27276808,0.207024723,0.010629687,-0.023323637,-0.057945766
1471,0.398617994,34.76125943,81.74899221,99.40661113,99.67533855,99.79873615,96.89330825,0.671848804,0.101919484,0.201909627,-0.007756444,0.059316024,0.184150577,0.296315759,0.259676069,0.275609881,0.197927311,0.01266768,-0.025541965,-0.054391105
1472,0.21540197,29.9250364,80.5708143,96.47273117,98.49780349,99.46762465,95.47886109,0.390184423,0.105211944,0.218259412,-0.008301608,0.050335173,0.176452428,0.272489995,0.231972113,0.260463655,0.166800991,0.004656582,-0.025242019,-0.055260841
1473,0.282638676,32.60649591,81.51679656,97.30287557,99.60485283,99.90401208,97.38244176,1.05105929,0.256012036,0.793171773,-0.006715456,0.05609056,0.183126464,0.26305148,0.227392107,0.246561304,0.158052608,0.008666556,-0.027362539,-0.052368201
1474,0.148628959,25.63807201,74.76377318,97.84466541,99.3197061,99.80739266,98.58390854,1.828989483,0.161162805,0.330437433,-0.006601731,0.042070862,0.164347589,0.277813166,0.237919688,0.265112787,0.182726219,0.023925724,-0.025684746,-0.051586792
1475,0.324804777,32.75330894,80.35151841,98.23703306,99.48417275,99.7316482,95.65923139,1.227861606,0.095246184,0.134125895,-0.006975006,0.054279078,0.180528656,0.263340473,0.227686971,0.248023212,0.158029526,0.016444201,-0.02545887,-0.052871335
1476,0.57063774,32.30151325,77.34264983,90.48212846,81.34798582,64.33409799,55.3375755,0.41457095,0.115266083,0.179240969,-0.001646961,0.054139279,0.172270328,0.237121776,0.182334408,0.152469739,0.081698038,-0.013795961,-0.026999472,-0.044620156
1477,0.417623009,31.86700998,79.3388874,97.96849887,99.29087103,99.71433518,97.76100086,0.653343112,0.167852582,0.359423463,-0.004072805,0.0523711,0.172872022,0.265659243,0.234620318,0.237289995,0.158645228,0.011564,-0.017424107,-0.0365665
1478,0.896616779,37.80954962,85.44907283,98.54340231,99.87825195,99.55996549,94.69262295,0.141441853,0.159552525,0.310318549,-0.004383279,0.063820012,0.192208454,0.278597057,0.233809903,0.220273599,0.141074449,-0.007130916,-0.030924523,-0.045563042
1479,0.550170801,35.63671681,85.70491803,97.31577533,98.1097014,98.94390582,90.28970707,0.106691053,0.080686258,0.114616674,-0.006426807,0.062599517,0.188139752,0.269384295,0.215603977,0.213057876,0.128587455,-0.012311148,-0.03358601,-0.04924209
1480,3.120168043,34.26570899,81.46842247,97.05455523,98.63066538,99.48493767,95.04206212,0.126200274,0.128930244,0.190824569,-0.002042389,0.060066298,0.172945753,0.275091201,0.210489988,0.213833839,0.141790748,-0.010355782,-0.032784604,-0.051507093
1481,3.372659094,33.39508928,80.07524859,95.26686375,97.27134863,98.80756579,91.36647972,0.239597622,0.248125409,0.420667581,-0.001607239,0.057088237,0.167105645,0.265301496,0.201829597,0.202360392,0.126653925,-0.016034819,-0.029033815,-0.050996326
1482,3.509592659,35.32231106,82.00053749,95.22875817,97.18697937,96.60123788,84.79616048,0.280445054,0.184881104,0.352125525,-0.000108104,0.064199463,0.172360063,0.248673677,0.197215438,0.200195476,0.127040073,-0.007776089,-0.030601826,-0.051885847
1483,1.982865089,31.42431224,77.64579414,92.75786079,96.15318894,93.50409836,79.50335931,0.209724127,0.072799631,0.135954885,-0.000909298,0.055785835,0.1651043,0.236939296,0.185695171,0.200364307,0.138405874,-0.005575006,-0.03125919,-0.051440708
1484,2.775706719,38.27618919,81.16097823,96.82880946,99.45213379,98.85625866,87.30586713,0.132906569,0.083112912,0.205456485,-0.004732158,0.068042003,0.177716494,0.24732931,0.195915401,0.215565354,0.159288108,-0.00671122,-0.028813511,-0.05185806
1485,1.323528695,35.35415004,80.89115829,97.70814297,99.76077577,99.31397161,89.97842968,0.194482548,0.099738491,0.421277244,-0.004978493,0.061507992,0.178802058,0.251380831,0.204674363,0.219101593,0.167529523,-0.000742283,-0.029804045,-0.043758679
1486,0.836809911,35.83683426,83.56893308,98.39828003,99.82698962,98.82704294,83.47066437,0.093888127,0.141352617,0.513946045,-0.004967513,0.064749889,0.183664232,0.241994381,0.20120427,0.205746889,0.146614268,-0.003043567,-0.026990442,-0.04467763
1487,0.946839564,34.59457018,82.54662725,98.59423551,99.80456235,99.57042071,87.27868852,0.074378906,0.075226286,0.30666057,-0.003688136,0.062920712,0.180003047,0.250339746,0.203178987,0.214434505,0.152677625,-0.003235765,-0.032167863,-0.058144405
1488,1.379081814,37.43461174,88.43859178,99.40768611,99.91321119,99.71958585,80.73015531,0.056698674,0.138052667,0.37401934,-0.003492157,0.066585697,0.186962217,0.255180955,0.203159824,0.214798719,0.13120158,-0.00749245,-0.033260524,-0.05978376
1489,0.738590503,33.79717906,83.52485891,98.53802741,99.67320261,99.35833622,71.31902502,0.062339567,0.22628552,0.502362445,-0.006407029,0.062088121,0.17613405,0.240642279,0.199799955,0.202984884,0.122869067,-0.013477819,-0.037143026,-0.056543626
1490,0.792362908,34.61489813,82.81429723,97.92206396,99.67106668,98.01224896,50.33326143,0.074988569,0.15143222,0.315805517,-0.003847593,0.063453652,0.170644015,0.232760251,0.198175028,0.184984237,0.09692198,-0.019208619,-0.035978384,-0.055976693
1491,0.667114003,35.01106744,82.6025262,97.84681537,99.73087274,98.02090547,75.49153453,0.108520043,0.090392875,0.242036275,-0.002442781,0.066684067,0.169224009,0.234560117,0.201809064,0.204025239,0.131744772,-0.009800782,-0.028297458,-0.050004184
1492,0.748017874,38.45462348,84.31926901,97.69098896,99.29300696,97.69628636,72.78580673,0.104862064,0.141959281,0.233500991,-0.002807213,0.074541837,0.172515228,0.242403314,0.205751926,0.201286346,0.130989045,-0.0115899,-0.030799059,-0.049155176
1493,0.868382966,42.70626259,84.49664069,97.78554152,99.260968,96.88848145,44.97519413,0.062795306,0.130754728,0.37401934,-0.0054618,0.085497878,0.175203621,0.24551706,0.202639967,0.178359404,0.086145021,-0.012451564,-0.035201043,-0.045310754
1494,1.439254699,40.74761711,86.06826122,99.0185434,99.33999744,98.41477666,51.94779983,0.021338211,0.240238783,0.30666057,-0.005026913,0.086610705,0.182300061,0.255078435,0.217347488,0.192805022,0.099877678,-0.012060585,-0.041606877,-0.050975475
1495,1.247508638,40.86190541,86.21983338,98.97231927,99.63795976,98.18646122,56.93953238,0.028654169,0.141093474,0.278616065,-0.00468441,0.08690729,0.176419809,0.24637568,0.214180708,0.188785315,0.106061667,-0.014068893,-0.045708824,-0.050034661
1496,1.136889708,40.34196142,83.59903252,98.29293201,99.04853745,99.03804536,66.85720449,0.062185642,0.279671916,0.229233349,-0.004200797,0.086789593,0.169874087,0.237692654,0.214557722,0.194559515,0.120036781,-0.011029081,-0.04377234,-0.053590249
1497,0.658848013,40.60115128,81.9467885,97.35669131,96.7149387,95.58626212,50.24805867,0.068891937,0.31910505,0.304221917,-0.007554291,0.082155339,0.163222656,0.225691333,0.207980573,0.177277014,0.093190745,-0.016311791,-0.044242855,-0.050871432
1498,1.363487956,46.17834395,85.01048105,98.25208277,98.61378102,98.16975841,58.13632442,0.060356653,0.184881104,0.228014022,-0.005274298,0.095703222,0.176033601,0.241123363,0.218287721,0.195806891,0.104507007,-0.016920757,-0.046915069,-0.048852954
1499,0.865983993,42.82919998,83.19914002,98.72184897,99.10931693,98.2914214,55.64095673,0.031092821,0.147419253,0.130146567,-0.005627905,0.084200166,0.166827887,0.23340103,0.218073696,0.197908312,0.103588454,-0.020427337,-0.045236968,-0.051788457
1500,1.266513652,41.38410805,83.07659231,98.67562483,98.6052373,95.02142486,31.33735979,0.025669234,0.114052755,0.146319159,-0.001990565,0.079571024,0.162654921,0.233948335,0.219434977,0.183850572,0.072768472,-0.021983519,-0.043649308,-0.049472533
1501,0.595977759,37.22170383,77.69094329,97.07927976,95.38318595,88.06267313,25.67515099,0.041457095,0.114334367,0.103642737,-0.007535091,0.071173489,0.149698332,0.211186469,0.199605703,0.166775063,0.06716226,-0.015448797,-0.038888868,-0.034633789
1502,0.483317288,35.26358585,80.37516797,97.50348227,98.47814943,97.01466782,39.61065574,0.057918,0.126186027,0.180460296,-0.007007374,0.066108033,0.16222015,0.216396391,0.210610315,0.196236983,0.086813904,-0.011303754,-0.039833363,-0.042460289
1503,1.766004415,36.40153916,80.66218758,94.50551805,96.1852279,97.55549583,91.05694564,0.517604024,0.093048714,0.350556318,-0.002844813,0.085495658,0.190439776,0.26141271,0.257413536,0.241008431,0.163452938,-0.001156145,-0.024360398,-0.051444225
1504,1.780550758,39.21263044,85.44799785,95.90271081,97.43812279,97.7566868,88.83526662,1.051668953,0.242645938,0.408474318,-0.001035547,0.089104481,0.200556949,0.265306085,0.250717372,0.236179009,0.150183856,0.001288303,-0.02054367,-0.053377356
